replication,seed,converged,status_code,status_message,error_message,n_families,total_n,mean_family_size,min_family_size,max_family_size,minus2ll,iterations,elapsed_seconds,mean_H,z_year,b_a_0,b_a_1,b_a_2,b_a_3,g_a_1,b_cn_0,b_cn_1,b_cn_2,b_cn_3,g_cn_1,b_e_0,b_e_1,b_e_2,b_e_3,g_e_1,se_b_a_0,se_b_a_1,se_b_a_2,se_b_a_3,se_g_a_1,se_b_cn_0,se_b_cn_1,se_b_cn_2,se_b_cn_3,se_g_cn_1,se_b_e_0,se_b_e_1,se_b_e_2,se_b_e_3,se_g_e_1
245,202607445,TRUE,0,0,,250,30500,122,122,122,218409.48479267833,24,578.9069180488586,0.28275409836065574,2.0667048120422806,-1.0629078612684435,1.485991832512723,-0.32493308192027665,0.04018177862527679,-0.0066339606294768035,1.0410154558871987,-0.10476046913786827,0.22496306742449515,-0.0018084524818690391,0.005986319389650982,1.9326930280783732,0.17805027239375215,0.04760077973705366,-0.10282775782091047,0.014071966065955857,0.5663236157449316,0.5401415970886343,0.17271972922875234,0.018256018542338548,0.017344428759104018,0.024902863198555253,0.0155051987294253,0.0050959941352920896,6.288566594494167e-4,0.0034588112064387216,0.011161381859053927,0.009649900158891063,0.004305832511916963,0.0014252508597585444,0.03369250013034606
246,202607446,TRUE,0,0,,250,30500,122,122,122,199296.20452680974,42,514.0102169513702,0.28557377049180327,2.0671025961656295,1.2309440607311166,-0.16061168363467004,-0.003012700034355085,0.027021756000674666,0.0019655696509797717,0.8964564884183778,-0.003795267727923975,0.2052446638855354,-8.685199513386189e-4,-0.003150826596887913,0.5884056337276574,0.04831873106276877,0.20773087060974416,-0.07778185982180931,-0.03621422382216161,0.029059957174877065,0.02184972990342289,0.017452206237683454,0.00312438321751074,0.019700142081886075,0.0201549904240832,0.017715988733410175,0.006237280557288253,7.239491924257966e-4,0.0032883806982679123,0.042490824625747964,0.018487766973006654,0.01034750663970903,0.0028869639576783158,0.057023412694116225
247,202607447,TRUE,0,0,,250,30500,122,122,122,199870.1159254318,41,720.24613904953,0.28308196721311474,2.067238063597809,1.2091517194791763,-0.16938122442694015,0.007661211179158562,0.025075267148686332,0.009844376991189141,0.9215597884887214,-0.02154623997725654,0.2101968263688854,-0.0012260159098923264,-0.0043265773109568435,0.5550888500919353,0.058450264302426835,0.21728601258201274,-0.07799838975062448,-0.009190666750013243,0.02810614084856512,0.025158452475321964,0.019878230579713985,0.003409826436709448,0.02002003416115495,0.019119112136945806,0.01625276850331982,0.0056183321713150014,6.440203062056213e-4,0.0032657568185238657,0.03931026192448283,0.020615853497060094,0.00968409662780535,0.0028909563536090688,0.05207301010986549
248,202607448,TRUE,0,0,,250,30500,122,122,122,200285.12765737638,48,759.5515289306641,0.27937704918032785,2.0670646179260985,1.2419120453882802,-0.13892059916738386,8.544893504686024e-4,0.025244467917098196,0.003967019008247003,0.920051414292991,-0.048784180124713784,0.22059536813741085,-0.002385551687471779,0.003448951242083969,0.6300282434100003,0.05775333187899228,0.18608684112993135,-0.08327444046353866,0.1358990728983619,0.026618287380932137,0.021913637517278678,0.015331465708738504,0.002695172972067286,0.017313180563248567,0.017397992506758803,0.01238331530178912,0.004817196759812434,6.273447471416153e-4,0.0034625483244005648,0.03913944080988688,0.019840014064664884,0.01000406209661032,0.0028978927946577493,0.05882167797377636
249,202607449,TRUE,0,0,,250,30500,122,122,122,201398.6594215575,23,571.404335975647,0.28652459016393445,2.0670985766464884,1.2171988719187232,0.4172202579264382,-0.4227237808825876,0.09164919520899478,-0.004182342738199752,0.7770302632769683,-0.2446113026137366,0.35973245575578777,-0.02243598989018985,-0.006475650861851501,0.6962833451829313,-0.2301890257001106,0.18174591558797662,-0.01990474405118649,0.03379993789919359,0.03054717729670844,0.0521332109047257,0.029610104088309826,0.004079082134873731,0.02969971916718553,0.018441210388099347,0.0070974858809964665,0.0011786960810758773,3.4576444381334825e-4,0.003585132676851287,0.0350374471421139,0.01516041124085752,0.01012416490999009,0.0028488081821000408,0.02986766302394694
250,202607450,TRUE,0,0,,250,30500,122,122,122,198851.5700752895,37,579.7763249874115,0.28681967213114756,2.068193700822788,1.0635277035073036,0.09420469870610629,0.10736463604831707,-0.09721876698151151,0.1807883752491747,0.9377336469876056,-0.006304903596650806,0.19956930684682955,2.1757440872865297e-4,0.0019116178618221091,0.6546315289828926,-0.1125547838105569,0.12214354446583214,-0.004568561264096527,0.00421273480551603,0.024653151961078413,0.01568489244570027,0.005813928792924009,0.00199213611491658,0.05444443378601209,0.01708356363740197,0.013212620105035527,0.00456920603560154,5.372766599755858e-4,0.003089443158620115,0.03642708140485129,0.0215848130912593,0.014428421049598723,0.0026115092680054084,0.01617307579149345
251,202607451,TRUE,0,0,,250,30500,122,122,122,199161.82073682023,37,651.3330090045929,0.2821311475409836,2.0667082404114505,1.3181757789156159,-0.13113003803249323,-0.05279561531393029,0.03572665057800298,0.001453064674852087,0.9178395122571121,-0.006733835953879829,0.20471950538450823,-6.874565246078446e-4,-8.244626389321355e-4,0.38588475920735105,-0.0027096007335721635,0.24698067262430964,-0.06903896574487119,0.01866405713521097,0.032805373856820474,0.023715970858134424,0.025186826898712537,0.00431071792813721,0.022081373923428103,0.018690371190408422,0.01564019412968017,0.005611261782659966,6.707643671910899e-4,0.0033052346085411938,0.06832403935360756,0.029459273068635765,0.015836847071706968,0.004735668287100693,0.046895780770405904
252,202607452,TRUE,0,0,,250,30500,122,122,122,199604.67464043392,48,790.8736088275909,0.28072131147540985,2.067232274504886,1.27047721479611,-0.20670183642265072,0.014263741900616588,0.025507442011298682,-0.00179755784546765,0.8843120716152878,0.01067611520372536,0.19805876191677535,7.093785759018891e-5,8.817155544095467e-4,0.5814175458012145,0.06407474199502299,0.20051986533204588,-0.07933863812200272,0.03923561548377077,0.03211483315369865,0.017376856538472762,0.016377061543243115,0.0032307247656093545,0.018784105285499748,0.020616158457955867,0.01764620804984811,0.006269250626874757,7.410689611344457e-4,0.0034186503505781933,0.05405378620812141,0.02035128799461232,0.013875977941667202,0.0036849183847941784,0.05474063318341362
253,202607453,TRUE,0,0,,250,30500,122,122,122,200116.8169350389,41,734.5188238620758,0.287672131147541,2.066777345941682,1.1896393406396382,-0.11268577556590724,-2.0464440129855615e-4,0.02463027223894285,0.00649623343471245,0.9221653539324906,-0.035527127578330056,0.21934008988800976,-0.002394464249594104,-0.0027419623336311545,0.602775472966536,0.051027058006495554,0.19408403047922154,-0.08255337357291817,0.06138283457305925,0.032086522307304716,0.025740707930383862,0.019919029306686997,0.0036376783142015767,0.01780233822179307,0.017135628966096484,0.013229782764999087,0.005004489984007771,6.268199315897426e-4,0.0033810253669481452,0.048639369569539924,0.019665302416617403,0.013630775376442606,0.0035141862217523425,0.063230300214815
254,202607454,TRUE,0,0,,250,30500,122,122,122,199668.06348206065,108,1204.3639860153198,0.28514754098360656,2.0668362449143234,1.1444834758680213,-0.13816500027873102,0.035303784827003415,0.01787347348463528,-0.0038768173201238747,0.9064435714146395,-0.02404614264588756,0.2159719868337276,-0.0022481173107894432,5.917245711779425e-5,0.7223249268843925,0.08219364379592103,0.16055300300533148,-0.08960971111416896,0.1830766674246793,0.03313561964349056,0.029767163846784923,0.02375577613143634,0.004170816330663136,0.01667210398644429,0.01935800282544568,0.01668795616000149,0.006051655304320338,7.241881451401413e-4,0.0033953315643069385,0.03819317628951393,0.02381866530119448,0.011932731552595909,0.0038199897566951985,0.0646425692480999
255,202607455,TRUE,0,0,,250,30500,122,122,122,200149.7492391052,55,852.2126641273499,0.2854426229508197,2.0667282412039034,1.3133459021845664,0.03811355167488047,-0.17616851552704269,0.05460809384876829,-0.032876425063321765,0.933487520093769,-0.042702234293506273,0.22295959961899686,-0.003004861727436375,-3.422914407743238e-4,0.41009997751368493,-0.12501486744107168,0.2665123010253213,-0.05287039225654503,-0.007809599402216048,0.0229721160586439,0.036370771734269114,0.028378628850447417,0.004282046519355651,0.026541267130162347,0.017508457739595567,0.012934054960015774,0.004932065503367548,6.350745016290184e-4,0.003174429943568986,0.041002450770283305,0.021489499394408716,0.00827393005089817,0.0027356466032035674,0.03845961049090362
256,202607456,TRUE,0,0,,250,30500,122,122,122,200294.07632205257,54,589.2599120140076,0.2824918032786885,2.067122757445365,1.2110815497703253,-0.1056504860669086,-0.016812846428510848,0.02748109715836079,0.012728978864750815,0.9034980933089588,-0.009819683017019376,0.2074087410774278,-0.0010146093692330368,0.006270304224835252,0.6284998481617723,0.030426576937525575,0.20219635853218815,-0.0790013102019893,0.030940094798865888,0.03181503434028374,0.025670000092236682,0.019084813830415038,0.0034296986733496145,0.018487905346672093,0.019332212153162387,0.01589277881657915,0.005541925691490513,6.49207381583632e-4,0.003390338456662092,0.048062146057234245,0.01850553984772004,0.013290428974043237,0.00336350164569042,0.06187505929516479
257,202607457,TRUE,0,0,,250,30500,122,122,122,202401.4430746813,26,593.4177861213684,0.28334426229508197,2.066847511846754,1.126678480565139,0.3912167960518714,-0.37279385793256375,0.08489611233662048,0.04268103004573712,0.7092682949538797,-0.23824308115410828,0.3800003051016582,-0.026315380673884906,-0.003621979225952538,0.9061618754014192,-0.24582487463701652,0.13380986505573444,-0.013895207602250237,0.022363358882798327,0.037526826727305083,0.0678045078770164,0.036265816570364366,0.0049038605780868895,0.02724281439060714,0.02047791295879894,0.008413813176269647,8.982400767900502e-4,3.3880998510976164e-4,0.003581104351249439,0.032371105806787294,0.01916819872560517,0.011743815434384828,0.004236014769814464,0.03823035674278284
258,202607458,TRUE,0,0,,250,30500,122,122,122,201804.78471553582,72,975.3718540668488,0.28167213114754097,2.066832642478448,1.185400204574591,-0.34705523547586,0.07065132871071934,0.021378066904842848,-0.02729326020684901,0.8768674942787185,-0.28700082425799345,0.3601527299376315,-0.021004089312863104,-0.0035295920516471685,0.6133957936991783,0.7863123869648094,-0.40607278339297515,0.056044854970362566,0.022855023867997117,0.024691989545412706,0.01176986715732912,0.007506311107433143,0.0016381484511725803,0.025719442791824854,0.0182499016196987,0.007019993696802631,0.0010623767596340944,3.174317790076366e-4,0.0034585248341970007,0.06483841668824628,0.11350650987675509,0.06706361060850463,0.012331753146262416,0.03948569245957612
259,202607459,TRUE,0,0,,250,30500,122,122,122,200263.22489038997,47,779.7318229675293,0.282,2.0668400369157096,1.2441337136459878,-0.14775200163793975,0.0016715898227319382,0.02556559181105586,-0.019478866674479265,0.8480817291504756,0.032107052802329304,0.19779481671492571,-2.452533624392719e-4,0.001751572676956931,0.6504575759422062,0.04847580545606367,0.19003646311718617,-0.08127445090630436,0.07040364560737598,0.029752142400953165,0.022235026767068775,0.017034909275375786,0.003082803549390818,0.017685821955209534,0.021474355570937097,0.018691090958194594,0.00636593105487658,7.220836836177416e-4,0.0033786284800713237,0.04504446993872469,0.018154505797739296,0.011885645260416489,0.0031947109799397235,0.05927519455787677
260,202607460,TRUE,0,0,,250,30500,122,122,122,199591.22687556362,34,612.4349219799042,0.2861311475409836,2.0668696238831976,1.3060584856252104,-0.148432653344838,-0.04118252308017603,0.03430382200705687,0.008643104409280341,0.9168771941268434,-0.025875664896084654,0.2136043547669232,-0.001740625954599907,7.40699715956479e-4,0.40414236845892415,0.015528383668698171,0.24306227602011987,-0.07067326483705408,0.02558625145829422,0.03428550883893154,0.024646809901372583,0.027751106098443706,0.004830178557725122,0.021040343972717316,0.018209934082165886,0.014707292285007193,0.005426473172451395,6.684038156763957e-4,0.0033069425224139665,0.06812572514475222,0.029919226917926447,0.016836587975995392,0.004941491744937097,0.05031114338595218
261,202607461,TRUE,0,0,,250,30500,122,122,122,199737.94245897466,36,673.7435150146484,0.2802622950819672,2.0671007422564496,1.1682322185029377,-0.09257080257128027,-0.004771223146784952,0.0252074822735993,-0.036851451182316405,0.9291848357600933,-0.027083972942778017,0.21412994242417696,-0.001841495592396784,-0.001220766011047916,0.6799627437059642,0.06403080074462897,0.16956387654801647,-0.08548601352933867,0.15657014596843205,0.02916208712340044,0.02881415329379985,0.018502605554583947,0.0030706531828033077,0.01714033790753912,0.01790558866562327,0.013993999550201437,0.005098265038470421,6.279476151412652e-4,0.003334623068523963,0.0366786480292079,0.01934235851830712,0.010120049530278636,0.002945206309177998,0.06335785590853855
262,202607462,TRUE,0,0,,250,30500,122,122,122,202024.35750205812,67,906.9860689640045,0.2841311475409836,2.0672428266457397,1.2357261939541762,-0.37627978734574513,0.05362789385561096,0.027642549961409923,-0.04411903062973181,0.8154459874084887,-0.29713042542504625,0.3792861929723724,-0.02441978664480101,0.0017290243437938042,0.559997027048353,0.7913251463280803,-0.381362028123631,0.048141422663297684,0.10961383650593079,0.02255169664158099,0.011080737599749457,0.0057479930640046036,0.0012364831994591404,0.024343787299985993,0.01986338290930458,0.008354847374706266,9.356136089449595e-4,3.487764210805527e-4,0.0035862407901166675,0.06732950152842798,0.11375630888316227,0.06546725039926836,0.011645891204718812,0.03503145870120836
263,202607463,TRUE,0,0,,250,30500,122,122,122,199964.8509339677,44,740.2228269577026,0.2846885245901639,2.0669287798247296,1.2221736479338037,-0.1686070707915826,0.009410391400548439,0.024741731653617233,1.867311953565668e-4,0.8853714096658231,0.004100341010277704,0.208275410636708,-0.0014999904094652545,8.558053616437459e-4,0.5971282080515821,0.028647891099287857,0.20718392614082376,-0.07717385051247645,0.0639759386656456,0.02887895795408613,0.022180575563704417,0.017857138978886935,0.0032010337345833063,0.019101584647062186,0.019744446001703848,0.016578582721905315,0.005857127072545467,6.926212947875627e-4,0.0032793013172074813,0.04167204225101695,0.01938869640631275,0.010780385676936675,0.003033335006962458,0.05542539108940795
264,202607464,TRUE,0,0,,250,30500,122,122,122,209656.77234948,27,593.3954770565033,0.2838360655737705,2.0668296021962607,0.9264706719214376,0.9865583836370759,-0.4977857678381421,0.08370031780289967,-0.028630695495823307,0.8485612379395463,0.09431285389882127,0.17589972104559604,0.0018803002328992952,-0.00406247924734169,1.7008583813107523,-0.3781094583528181,-0.28180875100212127,-0.15437873467913432,3.431418770539688,0.1053948278742575,0.12299687088297505,0.046266694236713,0.005552941610429395,0.013333454130756553,0.037929831415653335,0.03547256695968225,0.01126518553530748,0.001178184770863028,0.0033535136644473923,0.01955602870438537,0.034572010185043765,0.02758846096440315,0.005414571755133106,0.2553756472216037
265,202607465,TRUE,0,0,,250,30500,122,122,122,200468.01168920175,35,645.4802579879761,0.2845901639344262,2.067036503429184,1.2026009429802187,-0.17676409101220122,0.02191548770668524,0.022831878355233003,-0.011333175202785704,0.9261811575199241,-0.01709605024579974,0.2081235768284905,-0.0010502484827495673,0.004405370169433171,0.6053616037964522,0.0867460711795033,0.19598487135402878,-0.08451274195267128,0.09302780722783979,0.029618240182534623,0.023261345715338208,0.018646331249471973,0.0033149069972141566,0.017861806574186533,0.019582771104577436,0.017219965369629508,0.006060689441778783,7.016987065474406e-4,0.003341236164606198,0.04092846377355332,0.02254556819261638,0.010835079691081863,0.003478928361580522,0.05325810281726981
266,202607466,TRUE,0,0,,250,30500,122,122,122,200550.66184317277,43,552.2453470230103,0.2856393442622951,2.0667442376238343,1.1853917801113834,-0.1536743288175894,0.026467026141174528,0.020580117141796757,-0.004484949823509344,0.9204788266821433,-0.03331749146428345,0.2130000824981191,-0.0015179487556436326,0.0028732266336959533,0.720164421790433,0.10447749433335565,0.1698608595027923,-0.08827777096384909,0.044107423603426094,0.030568599220677704,0.023859670526282743,0.01814915522784714,0.0032435857360423224,0.017342456376430494,0.019231143944217877,0.01600468433934481,0.005800451173069512,6.977515581997964e-4,0.0034027550221880005,0.03661868343144878,0.018005927108543752,0.00980744578216004,0.0027676843377492655,0.05828884146086489
267,202607467,TRUE,0,0,,250,30500,122,122,122,375431.65124447056,246,1978.7641088962555,0.285672131147541,2.0673247829992607,3.3035521889693293,-0.4820825303650397,0.048826424326688926,0.0295825738615737,-0.12185794797520788,3.062986359247243,0.9215405670672268,0.013920180506512477,-0.14232486841167769,-30.913888564682654,6.140472089846444,0.3164152293925623,-0.6114901022184488,0.0497472612746836,1.2376845454156185,228.92795110382272,870.179182573848,3486.472999208064,14772.836242687836,162.93794869975542,67.64176684428443,200.0246073267667,684.2968632339155,2484.6082775434297,,388.90908394857934,759.7472041334037,1966.3942285899236,5416.698298233701,219.6255858133929
268,202607468,TRUE,0,0,,250,30500,122,122,122,314570.14995521604,23,426.4211540222168,0.28580327868852456,2.066826346091284,-3566.2221524204683,24292.860934760152,-43124.41983774147,6195.279218182586,82878.4871621925,0.48686808723134206,-0.37865693227235997,0.42446865554950797,-0.025730742448935275,0.023456738465115628,4.884801544511667,-0.4758960962518553,-0.13297829122593405,0.01756794841818314,0.1275354111621064,,,,,,0.05412677960846155,0.014838934963798102,0.0015878614383130565,4.2388596636768865e-4,0.003328128899040687,0.010311871066144758,0.005057804272796618,0.0037906182382858636,8.363679834678229e-4,0.011428862492988011
269,202607469,TRUE,0,0,,250,30500,122,122,122,296524.6588244221,142,1530.8160920143127,0.28285245901639344,2.0667756485653173,4.063069980993676,0.21642746619157963,-0.06353833668591996,-0.06214081961759445,0.2216696798676057,3.423981803045933,-0.9118121839939757,0.1711145649693527,0.024588019793415006,0.004999493833859537,-3.3082052571421188,-0.37693949570813523,0.5476039044154407,-0.028595109530082204,-0.08948127888150147,0.00701748522546943,0.007190278291206718,0.004328089068729667,9.48499894548762e-4,0.0053888254408264976,0.0194108688300345,0.005232713364925744,0.003766898464585233,7.408005474352274e-4,0.0046325860829027786,0.12536147187854219,0.03263921938150616,0.005275409345135183,0.0012209819671108507,0.046864400678211786
270,202607470,TRUE,0,0,,250,30500,122,122,122,199768.9022575137,42,730.9771890640259,0.28137704918032785,2.0668305801835536,1.1534716101361302,-0.22049605457530427,0.06147018132022388,0.016762768022815663,-0.016120764769225995,0.8455538088025432,0.04440988030463824,0.1875717442627778,0.0013367523861062814,-0.003998529241916758,0.7019536990959718,0.06470043330012581,0.18298814014045423,-0.08414154043819644,0.10358674096361101,0.029690594657095306,0.01977551039440665,0.015691126961574865,0.002915378494308822,0.017707530036078754,0.023356787825956394,0.021892907460248544,0.007601816039435169,8.626273317310219e-4,0.0034019598937125774,0.033430763195670364,0.01752834834873895,0.00884179958427656,0.0024901874856171494,0.05166146691464419
271,202607471,TRUE,0,0,,250,30500,122,122,122,199872.68631557238,37,772.0733308792114,0.2864918032786885,2.0668288821363907,1.2622179792822947,-0.10744244495038177,-0.039577859898663886,0.03259295924064923,0.0025101996457013373,0.9009289964990966,-0.01980492868345631,0.2126231707526242,-0.0017615189239458305,-8.446021471725294e-4,0.5145612513769313,0.014220073353822698,0.22275016310096005,-0.07289621449762838,0.03950068011666181,0.031174820268066023,0.023285446457137305,0.02067067608447085,0.0036780146042092975,0.01961404703110466,0.01854684901386453,0.015536031802305969,0.005869654098919371,7.256713388122126e-4,0.0034314061487854797,0.05645802873647625,0.021578159518107373,0.01427037014550461,0.003774420619201127,0.05495125391095957
272,202607472,TRUE,0,0,,250,30500,122,122,122,200185.07255986362,35,760.16481590271,0.2842950819672131,2.066892027454469,1.17567370830513,-0.12313487401244046,0.014083405453854558,0.02146032382346598,0.033291532178310664,0.9085606209422036,-0.0073937427618976995,0.20705613084710062,-9.284035337041876e-4,-0.008717793219349379,0.6412989747283313,0.08482037061927486,0.17960077707606883,-0.08541543046868073,0.025275274226462974,0.0319426552208687,0.025807136724126472,0.021374738081690547,0.003924410116428406,0.017325759207312667,0.01865508463787636,0.015333359548398033,0.005288878721666356,6.107793206744021e-4,0.0033720820623339377,0.043810620860708506,0.021055196207262282,0.01295732254980817,0.0036344773395115214,0.06674227397180173
273,202607473,TRUE,0,0,,250,30500,122,122,122,236416.48081696028,105,1396.8725109100342,0.2832131147540984,2.0679536544945374,-8.239830781725162,6.698252899125645,-1.4697557618184158,0.13681652093090632,-6.667310216156556e-4,2.5344320482255602,-0.004676319642378071,0.09670158800302839,-0.059620370550700366,0.008707777816776549,1.1473523889677992,0.12199641972217967,0.11063457082877481,-0.09787128784016383,0.22985378773078358,0.478594809919804,0.40135928655585684,0.111510610480879,0.010228726938055354,0.009200980753211773,0.007937465044925776,0.0045755355310931264,0.0016976811251939608,0.0014199620123295526,0.013919269219537492,0.014805353494183328,0.012148229906781754,0.005916343861904602,0.0016299093484073081,0.04970406569549665
274,202607474,TRUE,0,0,,250,30500,122,122,122,199690.4547382249,37,760.640547990799,0.2854098360655738,2.0673139120970063,1.208266375961885,-0.14654548324910432,0.0037660466064026177,0.0253527418197687,0.00950396242404433,0.8833982500339572,0.015117004792914697,0.2000734705542358,-3.573346519743437e-4,-4.604607666718816e-4,0.599809887138649,0.0797472772427941,0.19239073704318,-0.083359640606048,0.05372499976705643,0.027118850826717913,0.02266802933862581,0.016495385627592268,0.0028956305972257547,0.01730123313015319,0.02018521898876793,0.01783342463950617,0.006282492726977701,7.296688244688304e-4,0.0033206789676526556,0.038394810221044205,0.01842101832412647,0.009714411053583647,0.002748513112934798,0.05644802111910452
275,202607475,TRUE,0,0,,250,30500,122,122,122,200002.4382681864,123,1381.7487180233002,0.2846885245901639,2.066873692279978,1.338972679813023,-0.03223224128767026,-0.1309264289115652,0.04722767451102025,-0.00998819052092861,0.8998084103630584,-0.014159407199039393,0.21099853740246471,-0.0015494502812028155,-0.0031434186660524344,0.34409112908706413,-0.07698993837704547,0.2673639607928546,-0.057149876452412825,-0.006059229826774918,0.02447638568516659,0.02857007837583801,0.02444545382249223,0.003772859149974221,0.026199254045980263,0.01813376804159536,0.013788190466735475,0.005119248605395213,6.420384809332252e-4,0.003289801988855346,0.04770016127791641,0.023161460301314836,0.009529286564696824,0.003027378938398698,0.04136438726853881
276,202607476,TRUE,0,0,,250,30500,122,122,122,199684.44772194905,37,475.30033683776855,0.28662295081967215,2.067206361246796,1.203560893283282,-0.123929679949638,0.0028543313761298724,0.024205323722379473,0.0038479129609743446,0.8908204522445471,-0.025854008703844463,0.21229826272625724,-0.0015582035682595388,0.004393819883084334,0.6120646511541339,0.08554750236064144,0.192033748819593,-0.08475343386934876,-0.05401415455841268,0.029242662984546728,0.024232567261478252,0.018927573990119285,0.0034319995600032077,0.017462050620022138,0.018924558897811843,0.015451236054958326,0.005505824282529819,6.52038510994794e-4,0.0034383816693414927,0.043060674808803406,0.021163895314682723,0.011811758047041395,0.003392949411249285,0.06325222522216681
277,202607477,TRUE,0,0,,250,30500,122,122,122,199922.85875940564,34,669.7811641693115,0.28308196721311474,2.0668952092808772,1.2148529586658094,-0.1312011341249335,-0.005276663509826643,0.026707280775766774,-0.02858840041178982,0.948516591730798,-0.04339854324268478,0.2170379994866242,-0.0019057495626937898,0.006773784212587068,0.5521428113084419,0.07466967774164131,0.20526948330910366,-0.08150133843215898,0.07822803814995945,0.029136211785855504,0.023137236802821745,0.017583799451632215,0.003170509698217062,0.018549730199661073,0.017562189731534863,0.013486594011140813,0.0048751035548606,5.981688257750006e-4,0.003340400400622576,0.04546701965230809,0.020242801999583324,0.012042142329359663,0.0033129300792018924,0.05756391106483532
278,202607478,TRUE,0,0,,250,30500,122,122,122,199265.74017727847,3,309.5959851741791,0.2823934426229508,2.0668149434231813,1.2060969087967217,-0.008804548937748591,-0.052000070664409224,0.03016795742469269,0.08043952698975027,0.9368931083516051,-0.04677521968874053,0.21841297495393164,-0.0020630934535051256,0.002352584525381322,0.600550171808029,0.04659341128254853,0.1739237144029861,-0.08617166882122276,-5856.129841313156,341.4241787877811,948.773327899172,3044.651912949035,10517.04862508599,231.47544085972172,212.2562907851921,981.549016173183,5697.07995516666,30888.754091502287,600.4445466851197,135.82921380483472,264.99222452240673,786.5469868053718,2880.3823681019076,
279,202607479,TRUE,0,0,,250,30500,122,122,122,199790.99911657913,52,907.0736470222473,0.2818688524590164,2.0666854993644543,1.2566941433146819,-0.14100270047145325,-0.014513867816496924,0.028880207451859607,-0.021189110746481412,0.9092558444800718,-0.024521238256992678,0.21113427538085977,-0.001302959837244582,-7.719006086609191e-4,0.5558988924993579,0.04495470031137179,0.20618188038960905,-0.07911250551855062,0.11611325542448428,0.0309890404435255,0.021523857051377583,0.018758438823656753,0.0034521681226955094,0.018924137968726207,0.018697455730941524,0.015249328718166873,0.005462477833630751,6.509769988247577e-4,0.003404972193732156,0.05207908490592176,0.020344964290218065,0.013763616593022426,0.0036782070972771843,0.06194250363820505
280,202607480,TRUE,0,0,,250,30500,122,122,122,199642.77357482552,45,834.6978871822357,0.2817049180327869,2.0669562521902964,1.2580624296477423,-0.09516166986942029,-0.04372032137588039,0.03257444167243195,-0.0010191068761506127,0.9288037666016865,-0.009888782865007932,0.20730383464644644,-0.001034988748964676,-0.005819782719910678,0.488432955663013,0.03422057149525915,0.21934917350841068,-0.07521033551379663,0.06292915446884217,0.02701851604707062,0.022862150167987375,0.017756587233066123,0.0031303638023832477,0.019504963428831748,0.017810188259332334,0.014312233880748568,0.00514672642862365,6.192049636560121e-4,0.0032212428591784437,0.04757215060028488,0.020708897068015774,0.011457852427485869,0.003250346776541551,0.054145331836698944
281,202607481,TRUE,0,0,,250,30500,122,122,122,200063.5394361424,48,806.8460879325867,0.28642622950819674,2.0669939785019023,1.2200172903591815,-0.021301625890117647,-0.0598346060174519,0.033459972281649264,-0.003237374631008091,0.9596144124035482,-0.05798415127968963,0.22012592299886596,-0.0020912560520043562,0.002648942652022268,0.6288365250019223,0.03309536045126906,0.18375531654221847,-0.08185672008819021,0.0963859204735859,0.028345701137430335,0.027291761690079564,0.01588584658404897,0.002672581144233187,0.01744388941000491,0.016571162653385787,0.01214222379017168,0.004624113104486851,5.889577903851964e-4,0.0034269749220710733,0.04529070506689048,0.018684989851215434,0.013018116999202776,0.0032760528679546806,0.07416243823419379
282,202607482,TRUE,0,0,,250,30500,122,122,122,200924.18054966474,46,798.6098620891571,0.2818360655737705,2.0671658807970896,1.200892195297847,-0.09665883915585956,-0.00686804374810196,0.0247893793059431,0.032631246133728746,0.9646915353861916,-0.053411703203732515,0.21915517924462824,-0.002042949772759772,0.0029472102966916765,0.709895186928446,0.06870441203025453,0.17195113579830865,-0.08685734286176645,0.02292705294611406,0.02773507842647273,0.030402519369849706,0.02049917305363583,0.0034694149433322262,0.01692434595277848,0.01729585268910399,0.013002962388501446,0.004887526837484479,6.154376295312807e-4,0.0033799269400738258,0.035163337027227584,0.018804565449139336,0.009944065368445833,0.002719264877544271,0.06865133469324533
283,202607483,TRUE,0,0,,250,30500,122,122,122,199702.0239665432,45,722.4871790409088,0.2863934426229508,2.0670471591139026,1.1103134823507999,-0.14048545293220374,0.04668593170378918,0.015602072993614659,-0.011114028317542254,0.9342656610447316,-0.03419388096132472,0.2146942342630539,-0.001734604556084958,-0.0023712875168345185,0.6590730741105253,0.08406935454800966,0.17774713162249148,-0.08640208562132444,0.08573321404840217,0.03701971443957275,0.026851218198046572,0.024470186610164944,0.004529730213665581,0.0171189925349942,0.01794497428567894,0.014820978485036319,0.0054417528641298885,6.618643552764185e-4,0.003388372627542784,0.04389852307947976,0.023961536759451875,0.013534113321960183,0.004141959567794938,0.06540218476922781
284,202607484,TRUE,0,0,,250,30500,122,122,122,201581.24085979947,72,1003.3049559593201,0.2863934426229508,2.0669322518250435,1.1538640258615689,-0.3980296772409827,0.1036351298432918,0.018144259673773082,-0.05044926268867737,0.8737494870727621,-0.29136116610956087,0.36046534339889497,-0.0209551969067824,-0.002619289921642992,0.6266796264323926,0.76082137759930335,-0.3833980929799652,0.049207564836984304,0.09139991901636514,0.023646177391373303,0.011574153113689048,0.005226387693826406,0.0012613891704627924,0.023826149347903187,0.01863118299092761,0.007456264374027018,0.0010318812975739255,3.342325962524972e-4,0.0036899281991405824,0.05767476636561246,0.09826455805806839,0.058611243734504236,0.010816012008124178,0.03631197331910061
