replication,seed,converged,status_code,status_message,error_message,n_families,total_n,mean_family_size,min_family_size,max_family_size,minus2ll,iterations,elapsed_seconds,mean_H,z_year,b_a_0,b_a_1,b_a_2,g_a_1,b_cn_0,b_cn_1,b_cn_2,g_cn_1,b_e_0,b_e_1,b_e_2,g_e_1,se_b_a_0,se_b_a_1,se_b_a_2,se_g_a_1,se_b_cn_0,se_b_cn_1,se_b_cn_2,se_g_cn_1,se_b_e_0,se_b_e_1,se_b_e_2,se_g_e_1
72,112026083,TRUE,0,0,,250,30500,122,122,122,165203.97489324133,29,572.6967449188232,0.3205245901639344,1.666844579944518,1.089561397772181,-0.006562728495008339,0.00357924872318291,-0.016554270423072174,0.8980601502111769,-0.004761542276018432,0.003310027502411728,-0.008941329046763948,0.727534095210184,0.011093910051535328,-0.008061137190995063,0.013632312318508893,0.023438998349903813,0.012099338877296228,0.0032885244625316355,0.027556365640717322,0.02121763887073236,0.012383952761309113,0.003173067256127271,0.024452408866889274,0.030781207965757486,0.02092012586155337,0.005890121777227941,0.03954354296948454
73,112026084,TRUE,0,0,,250,30500,122,122,122,165243.90972133772,27,557.4243431091309,0.32259016393442624,1.666964066124183,1.0698500887643165,0.005512749926649501,-0.001001121512263617,-0.009862322061249195,0.9480890691584839,-0.008015830023530018,-5.247135273388853e-4,0.013183687577801907,0.7015917652677599,-8.655070141810763e-6,0.003495195491332857,-0.02561012709693162,0.025976829568104043,0.014579431022285061,0.004213727887419917,0.03011344178307937,0.02097785067542387,0.012814680123502339,0.003466162122978006,0.02489203614376628,0.03171621211107221,0.020640434517327232,0.005704077035449054,0.03907853691456394
74,112026085,TRUE,0,0,,250,30500,122,122,122,165578.06434060182,28,561.4784770011902,0.3215081967213115,1.666746181303688,1.0779609253429345,0.012436800065830993,1.8333389731911408e-5,-0.033203383770322295,0.9632712074575982,0.008974563321247768,-0.004858474676271999,-0.017969319202258374,0.7100548714637606,-0.021108673437078368,0.003909606919789998,0.025349131180052224,0.025081628472277042,0.014451098639554575,0.00373376069815932,0.028491002076341962,0.021097032382079682,0.014149992594343273,0.003713780521823854,0.02419293980110261,0.03120001678687197,0.019334899568116005,0.005164553130649209,0.04036110834797391
75,112026086,TRUE,0,0,,250,30500,122,122,122,165319.81987948305,30,579.2576711177826,0.3217377049180328,1.6667001918834103,1.1432256238438792,-0.020614983170220133,0.0012021680511201378,-0.00361006730016014,0.92272026718762,0.004952042733642231,-4.971476925383089e-4,0.01968583299285859,0.6109701804786024,0.028954684743263827,-5.0490444033971273e-5,0.008892107789140504,0.022417618249424568,0.01026850072266277,0.0028549268979013364,0.02768086734540504,0.020051071787968246,0.012202265505235592,0.003131898236134203,0.023264017101215683,0.03772667719183201,0.02239031683224339,0.00510428573521176,0.039702065236270456
76,112026087,TRUE,0,0,,250,30500,122,122,122,164876.92077188022,31,339.8149700164795,0.32134426229508195,1.6673014466337615,1.098243358309608,-0.00813983875460495,0.005754845212617403,-0.03200163244185334,0.9312860285349555,1.3736371513893182e-4,-0.0037910231266141967,0.011164883240311068,0.6727113385458324,0.003909107363910543,-0.005757859294338921,0.05964862919548472,0.02427496500490464,0.011925668921255737,0.003437972319319,0.027254833550887307,0.021261360205137792,0.012872599245758353,0.003468528318542885,0.02473763155320201,0.03515638270737516,0.022525184456506406,0.006583101951362383,0.04205073383101987
77,112026088,TRUE,0,0,,250,30500,122,122,122,165476.80885558377,29,569.6433420181274,0.324655737704918,1.6668538130912112,1.1078437045826723,-0.019256002462952098,0.0027590650644388442,0.02212780397073514,0.9441184749434225,-0.009820728815900372,0.0014214380571225477,-0.046778088661535905,0.671379351265321,0.04147933593423105,-0.006421860543671031,-0.03326350902798578,0.023353767345897836,0.011735249438519713,0.0032467582088683417,0.028378768352786927,0.019890761010261507,0.012120494075053228,0.0032705613068313836,0.02527933496240573,0.03459914305117597,0.023833902316414163,0.005806529632373951,0.0394597991792386
78,112026089,TRUE,0,0,,250,30500,122,122,122,164629.02564342602,32,592.3766298294067,0.3205573770491803,1.667266683658469,1.0971989092786751,0.0029029368706878574,-6.716672055602968e-4,-0.020442642747792974,0.9018187012079596,0.0010488729747145091,-0.0018280324971952733,0.024980013499038257,0.691580929860195,-0.016168288871829375,0.0027194925067287553,0.01772991499053309,0.023322644353709093,0.012334109390388348,0.0035971899405991183,0.029439542316039194,0.021576446800181955,0.013922974421954485,0.003522189645935989,0.025160929491040814,0.031759239518045886,0.018717437307353434,0.0054218144580803485,0.042541619727493526
79,112026090,TRUE,0,0,,250,30500,122,122,122,165589.5478948341,31,583.2976188659668,0.32449180327868854,1.6667787594209889,1.0880078185471753,-0.017484411957116003,0.004684167674871467,0.03575468430940243,0.9660224976578428,0.0026808523593620155,-0.005086944712829336,-0.00244695909166695,0.6943050834998282,0.03227645136583843,-0.0055139996841003175,-0.07619825841679971,0.025329661547354693,0.010497248052855304,0.0032455477664504366,0.027562304261590013,0.020656558899157393,0.012227808685085783,0.003367824476857113,0.023960699207113446,0.03425258092811623,0.020144354381190464,0.005690959114128188,0.04136322040163879
80,112026091,TRUE,0,0,,250,30500,122,122,122,164984.76069926127,30,579.0653021335602,0.32321311475409836,1.667608888138102,1.1083257697118523,-6.83922595655378e-4,-8.080636492797246e-4,8.653834046730097e-4,0.9354424971755497,-0.015265271893845711,0.004029099044843866,-0.019831555725044425,0.6433597226774003,0.012521390345241681,-6.394435771928537e-4,0.016906483518523325,0.023750035865467662,0.012443937637131267,0.003469008774874634,0.027497756598640653,0.01953768163964052,0.01129179466963259,0.0030125483509539064,0.024537362452321555,0.03555300989115167,0.02222996350260105,0.005790067451490556,0.04059344026784714
81,112026092,TRUE,0,0,,250,30500,122,122,122,165345.18754475564,28,657.26513504982,0.32449180327868854,1.666716591204431,1.1070433677308407,0.005465160410477434,-0.004977105578929731,-0.032861428910317236,0.9075490483693746,-0.002647190822341267,2.2699723308721462e-4,0.03285148409337031,0.6957594908556864,-0.014097103086953432,0.0071915968509969055,0.033149329270887005,0.023919260215026234,0.012846784996801402,0.003543984719765446,0.029531605771729284,0.02128837987063161,0.01334202780556987,0.003401385333221051,0.024727092843910718,0.03086657921662614,0.017331261518002593,0.00431445847115224,0.036223473339895736
