time,historical,component,n_replications,recovered_mean,recovered_median,recovered_lower,recovered_upper,event_experienced,population_variance,recovered_central
-1.42,0,Total phenotypic variance,500,8.242872471320661,8.233295091216402,7.655051180920267,8.889216134981893,0,8.261768852350045,8.242872471320661
-1.4,0,Additive genetic variance,500,2.1043301278597006,2.086184743040995,1.4347930931057893,2.8519924602970166,0,2.0427447334647515,2.1043301278597006
-1.4,0,Common environmental variance,500,2.2454041364970783,2.2689745092058136,1.5357062823091447,2.9107079010922874,0,2.25,2.2454041364970783
-1.4,0,Nonshared environmental variance,500,3.924383300014174,3.92405161390757,3.2619206625909007,4.534735910681924,0,4,3.924383300014174
-1.4,0,Total phenotypic variance,500,8.274117564370952,8.263767898703165,7.681947633921604,8.918317544577583,0,8.292744733464751,8.274117564370952
-1.38,0,Additive genetic variance,500,2.1353288308441645,2.117200410955372,1.4639609372864215,2.8832782187178454,0,2.0738657155696565,2.1353288308441645
-1.38,0,Common environmental variance,500,2.245235345741637,2.2686665878432284,1.541609825123704,2.9021319041970264,0,2.25,2.245235345741637
-1.38,0,Nonshared environmental variance,500,3.924945700836433,3.9257976669550874,3.2719974803333765,4.530854624794653,0,4,3.924945700836433
-1.38,0,Total phenotypic variance,500,8.305509877422235,8.295326634986642,7.712702407172113,8.948051555766614,0,8.323865715569656,8.305509877422235
-1.3599999999999999,0,Additive genetic variance,500,2.1664580358541623,2.1505257233764663,1.493643928816101,2.9154977600669625,0,2.1051239754902435,2.1664580358541623
-1.3599999999999999,0,Common environmental variance,500,2.2450735408796696,2.2673266865736053,1.546266202381315,2.8961052483621055,0,2.25,2.2450735408796696
-1.3599999999999999,0,Nonshared environmental variance,500,3.925509968638103,3.9266297898573077,3.2820807579115034,4.52804328548748,0,4,3.925509968638103
-1.3599999999999999,0,Total phenotypic variance,500,8.337041545371935,8.324716595002409,7.74735223455264,8.979660836555109,0,8.355123975490244,8.337041545371935
-1.3399999999999999,0,Additive genetic variance,500,2.1977098760189264,2.1820306861388388,1.522031750423884,2.9481563507111255,0,2.1365115051218235,2.1977098760189264
-1.3399999999999999,0,Common environmental variance,500,2.2449186101051524,2.2673823350051636,1.550926588789857,2.890201163812187,0,2.25,2.2449186101051524
-1.3399999999999999,0,Nonshared environmental variance,500,3.9260760350606545,3.926702177346782,3.292170358264939,4.525239003009023,0,4,3.9260760350606545
-1.3399999999999999,0,Total phenotypic variance,500,8.368704521184734,8.358622854749175,7.776758697182765,9.011135486058246,0,8.386511505121824,8.368704521184734
-1.32,0,Additive genetic variance,500,2.229076303402605,2.215992626154527,1.5506641999239552,2.9817952574695648,0,2.168020113805423,2.229076303402605
-1.32,0,Common environmental variance,500,2.2447704424372943,2.2659040866998486,1.5555909357554543,2.8847282463552695,0,2.25,2.2447704424372943
-1.32,0,Nonshared environmental variance,500,3.9266438322156376,3.928701582878837,3.302266143756631,4.5221712661709415,0,4,3.9266438322156376
-1.32,0,Total phenotypic variance,500,8.400490578055537,8.393048849354049,7.8044675909758805,9.042467508528462,0,8.418020113805422,8.400490578055537
-1.3,0,Additive genetic variance,500,2.260549091349977,2.2499742171019577,1.5785345740821786,3.0168387662630023,0,2.199641430886406,2.260549091349977
-1.3,0,Common environmental variance,500,2.2446289277203064,2.2636462963881865,1.5602591944595292,2.88118449083676,0,2.25,2.2446289277203064
-1.3,0,Nonshared environmental variance,500,3.927213292685168,3.928939185182982,3.309786130813187,4.518430457181966,0,4,3.927213292685168
-1.3,0,Total phenotypic variance,500,8.432391311755453,8.423311547873238,7.835984872415141,9.075754779062816,0,8.449641430886405,8.432391311755453
-1.28,0,Additive genetic variance,500,2.2921198370157803,2.2840374205898475,1.6066636103947232,3.0518212749201132,0,2.2313669084560703,2.2921198370157803
-1.28,0,Common environmental variance,500,2.2444939566232502,2.260857886886992,1.5649313158593947,2.879467531375238,0,2.25,2.2444939566232502
-1.28,0,Nonshared environmental variance,500,3.9277843495224354,3.930552173093621,3.3151169753970553,4.514698676435154,0,4,3.9277843495224354
-1.28,0,Total phenotypic variance,500,8.464398143161466,8.457198504083985,7.86782058653109,9.109318318851674,0,8.48136690845607,8.464398143161466
-1.26,0,Additive genetic variance,500,2.3237799640781334,2.314870192333321,1.6359627859825885,3.0867312016347075,0,2.2631878242762737,2.3237799640781334
-1.26,0,Common environmental variance,500,2.2443654206399613,2.260374290076868,1.569607250688855,2.8777492736502936,0,2.25,2.2443654206399613
-1.26,0,Nonshared environmental variance,500,3.9283569362522166,3.932246419569007,3.320221469422681,4.510975903582167,0,4,3.9283569362522166
-1.26,0,Total phenotypic variance,500,8.496502320970311,8.490452159266365,7.896711064383805,9.140671404602175,0,8.513187824276274,8.496502320970311
-1.24,0,Additive genetic variance,500,2.3555207256363486,2.344782669356105,1.6639776087505398,3.12155686613288,0,2.2950952848869286,2.3555207256363486
-1.24,0,Common environmental variance,500,2.2442432120890503,2.2578230110965567,1.5742869494588163,2.8760297064388243,0,2.25,2.2442432120890503
-1.24,0,Nonshared environmental variance,500,3.928930986871404,3.9339841975794423,3.325333297867444,4.5072621184131805,0,4,3.928930986871404
-1.24,0,Total phenotypic variance,500,8.528694924596802,8.524324720268197,7.925761361384064,9.16830479303168,0,8.545095284886928,8.528694924596802
-1.22,0,Additive genetic variance,500,2.387333207293204,2.3738719834479562,1.6908227514942844,3.156286495823763,0,2.3270802288959955,2.387333207293204
-1.22,0,Common environmental variance,500,2.244127224113975,2.2544618124211895,1.5789703624579041,2.8743088187070214,0,2.25,2.244127224113975
-1.22,0,Nonshared environmental variance,500,3.9295064358495453,3.9335779701777644,3.3304524233579835,4.503557300856379,0,4,3.9295064358495453
-1.22,0,Total phenotypic variance,500,8.560966867256724,8.555298590937916,7.954964507234019,9.196707156051044,0,8.577080228895996,8.560966867256724
-1.2,0,Additive genetic variance,500,2.419208330421536,2.40701139233986,1.7176967527201628,3.1917179243187617,0,2.3591334304514016,2.419208330421536
-1.2,0,Common environmental variance,500,2.2440173506831895,2.2519429935678943,1.5836574397530931,2.8725865996100133,0,2.25,2.2440173506831895
-1.2,0,Nonshared environmental variance,500,3.930083218129394,3.9326596706784382,3.335578808380938,4.49986143097744,0,4,3.930083218129394
-1.2,0,Total phenotypic variance,500,8.593308899234119,8.588543719640617,7.983225529290798,9.227014639720746,0,8.6091334304514,8.593308899234119
-1.18,0,Additive genetic variance,500,2.4511368556147985,2.44219356941833,1.7454754412240052,3.2242280591063994,0,2.3912455028940935,2.4511368556147985
-1.18,0,Common environmental variance,500,2.243913486590358,2.250642512033216,1.588141455733528,2.870863038491513,0,2.25,2.243913486590358
-1.18,0,Nonshared environmental variance,500,3.9306612691274703,3.932027632024539,3.340981493065022,4.49617448897903,0,4,3.9306612691274703
-1.18,0,Total phenotypic variance,500,8.625711611332626,8.623353883721366,8.01376544713969,9.257123177604317,0,8.641245502894094,8.625711611332626
-1.16,0,Additive genetic variance,500,2.483109386321009,2.4766333198340393,1.7773544455979262,3.252590185276815,0,2.423406902591211,2.483109386321009
-1.16,0,Common environmental variance,500,2.243815527454646,2.2502911748824106,1.5923501260429118,2.869138124883454,0,2.25,2.243815527454646
-1.16,0,Nonshared environmental variance,500,3.9312405247346356,3.9340199232030852,3.34492576443506,4.492496455200307,0,4,3.9312405247346356
-1.16,0,Total phenotypic variance,500,8.65816543851029,8.656016343392485,8.043298568144905,9.287024723087256,0,8.67340690259121,8.65816543851029
-1.14,0,Additive genetic variance,500,2.515116372659284,2.5125051072218976,1.8094537317024666,3.2808160168733442,0,2.455607932948168,2.515116372659284
-1.14,0,Common environmental variance,500,2.2437233697210774,2.250228782420623,1.5965616693866866,2.867441366057234,0,2.25,2.2437233697210774
-1.14,0,Nonshared environmental variance,500,3.9318209213166724,3.9340290133783955,3.3488656249842106,4.4888273101164105,0,4,3.9318209213166724
-1.14,0,Total phenotypic variance,500,8.690660663697033,8.69001359760233,8.072953355965707,9.31681300529254,0,8.705607932948169,8.690660663697033
-1.1199999999999999,0,Additive genetic variance,500,2.5471481154179356,2.5482150335927365,1.8409546846459386,3.308897358841474,0,2.4878387485981897,2.5471481154179356
-1.1199999999999999,0,Common environmental variance,500,2.2436369106609595,2.249512263592912,1.6007760464791332,2.864145200570811,0,2.25,2.2436369106609595
-1.1199999999999999,0,Nonshared environmental variance,500,3.9324023957148797,3.934947438955172,3.352800920456122,4.485167034337967,0,4,3.9324023957148797
-1.1199999999999999,0,Total phenotypic variance,500,8.723187421793774,8.722745911274826,8.102722045270278,9.346405538593404,0,8.73783874859819,8.723187421793774
-1.0999999999999999,0,Additive genetic variance,500,2.5791947702328812,2.5789641134287766,1.8697358789536427,3.3371686912857963,0,2.520089359767649,2.5791947702328812
-1.0999999999999999,0,Common environmental variance,500,2.2435560483723753,2.2501664379670268,1.6049932178700832,2.859834824888079,0,2.25,2.2435560483723753
-1.0999999999999999,0,Nonshared environmental variance,500,3.9329848852466758,3.932359326899153,3.3567314971214253,4.481515608610601,0,4,3.9329848852466758
-1.0999999999999999,0,Total phenotypic variance,500,8.755735703851933,8.756422448824903,8.132691340384564,9.375768627165996,0,8.770089359767649,8.755735703851933
-1.08,0,Additive genetic variance,500,2.6112463519448754,2.608580577593647,1.8985284044122412,3.365698442792562,0,2.5523496368153222,2.6112463519448754
-1.08,0,Common environmental variance,500,2.2434806817807402,2.2500263406713232,1.6092131439453663,2.855830902322393,0,2.25,2.2434806817807402
-1.08,0,Nonshared environmental variance,500,3.9335683277062095,3.9315159126857537,3.360368089332985,4.477873013814434,0,4,3.9335683277062095
-1.08,0,Total phenotypic variance,500,8.788295361431825,8.789221513477552,8.1644761631507,9.404894373677987,0,8.802349636815322,8.788295361431825
-1.06,0,Additive genetic variance,500,2.6432927391338548,2.636383284007766,1.9273687777809931,3.396011661872998,0,2.5846093149434526,2.6432927391338548
-1.06,0,Common environmental variance,500,2.243410710639427,2.24995260284537,1.6134357849272587,2.8512543544655067,0,2.25,2.243410710639427
-1.06,0,Nonshared environmental variance,500,3.934152661364985,3.9299059995692276,3.3660011733907553,4.476046052496354,0,4,3.934152661364985
-1.06,0,Total phenotypic variance,500,8.820856111138268,8.822817820940617,8.196547693660413,9.43466287055164,0,8.834609314943453,8.820856111138268
-1.04,0,Additive genetic variance,500,2.6753236788284496,2.6668149829783174,1.9562846298878145,3.424295079657636,0,2.6168579990783067,2.6753236788284496
-1.04,0,Common environmental variance,500,2.243346035530449,2.2507376535242365,1.61766110087494,2.846895075555018,0,2.25,2.243346035530449
-1.04,0,Nonshared environmental variance,500,3.934737824972491,3.931259863905261,3.3739788502138905,4.476106038199182,0,4,3.934737824972491
-1.04,0,Total phenotypic variance,500,8.85340753933139,8.85718577877864,8.22889603712774,9.464795977383783,0,8.866857999078306,8.85340753933139
-1.02,0,Additive genetic variance,500,2.7073287913884796,2.6969647834658304,1.9852662773392877,3.452349003449357,0,2.649085168917677,2.7073287913884796
-1.02,0,Common environmental variance,500,2.2432865578652095,2.250380891968477,1.6218890516849571,2.8428400718855356,0,2.25,2.2432865578652095
-1.02,0,Nonshared environmental variance,500,3.9353237577568407,3.932601455351529,3.381936619379905,4.473367115015025,0,4,3.9353237577568407
-1.02,0,Total phenotypic variance,500,8.88593910701053,8.88895357620955,8.261454832762919,9.49472952315283,0,8.899085168917678,8.88593910701053
-1,0,Additive genetic variance,500,2.739297575558021,2.731493843115647,2.0143038548887873,3.4801639112646985,0,2.6812801841425573,2.739297575558021
-1,0,Common environmental variance,500,2.2432321798853083,2.2492158540534013,1.6261195970916948,2.83865253825388,0,2.25,2.2432321798853083
-1,0,Nonshared environmental variance,500,3.935910399425423,3.9317437630289387,3.389874253853807,4.469246096279596,0,4,3.935910399425423
-1,0,Total phenotypic variance,500,8.918440154868753,8.919119185160875,8.29538034714503,9.52445408528507,0,8.931280184142558,8.918440154868753
-0.98,0,Additive genetic variance,500,2.771219413686396,2.764379732299974,2.043387320114144,3.508002438212813,0,2.7134322897900183,2.771219413686396
-0.98,0,Common environmental variance,500,2.2431828046634146,2.2484163199501,1.6303526966678485,2.8379141612906027,0,2.25,2.2431828046634146
-0.98,0,Nonshared environmental variance,500,3.9364976901655577,3.9294856184705127,3.3977915268473016,4.464466307888032,0,4,3.9364976901655577
-0.98,0,Total phenotypic variance,500,8.950899908515368,8.950987344536781,8.329683695960389,9.553923752339825,0,8.963432289790019,8.950899908515368
-0.96,0,Additive genetic variance,500,2.803083577114208,2.7937465643424164,2.078778800594967,3.538738803236252,0,2.74553062178407,2.803083577114208
-0.96,0,Common environmental variance,500,2.2431383361041903,2.2478888501225214,1.6345883098249092,2.837723685606506,0,2.25,2.2431383361041903
-0.96,0,Nonshared environmental variance,500,3.937085570645161,3.929118815088933,3.4056882118303085,4.459694600959089,0,4,3.937085570645161
-0.96,0,Total phenotypic variance,500,8.983307483863559,8.987349521569355,8.364217398147716,9.582832359947952,0,8.99553062178407,8.983307483863559
-0.94,0,Additive genetic variance,500,2.8348792317212985,2.823808796057952,2.114621837165899,3.574836463087215,0,2.7775642126210935,2.8348792317212985
-0.94,0,Common environmental variance,500,2.243098678945277,2.2481344766741054,1.6393400074807007,2.8362328457130657,0,2.25,2.243098678945277
-0.94,0,Nonshared environmental variance,500,3.9376739820134206,3.9295783909585182,3.4135640825424938,4.45493095348189,0,4,3.9376739820134206
-0.94,0,Total phenotypic variance,500,9.015651892679996,9.019260677761608,8.398969438599476,9.611602568126617,0,9.027564212621094,9.015651892679996
-0.9199999999999999,0,Additive genetic variance,500,2.8665954436332872,2.857943171247944,2.1447356470258,3.611133598420933,0,2.809521997206206,2.8665954436332872
-0.9199999999999999,0,Common environmental variance,500,2.243063738758339,2.2468472089690663,1.6453395845281205,2.8339905854048064,0,2.25,2.243063738758339
-0.9199999999999999,0,Nonshared environmental variance,500,3.938262865901474,3.929957429502454,3.421418913004806,4.451680627660959,0,4,3.938262865901474
-0.9199999999999999,0,Total phenotypic variance,500,9.0479220482931,9.050607337263699,8.433927466322535,9.639468933299975,0,9.059521997206206,9.0479220482931
-0.8999999999999999,0,Additive genetic variance,500,2.8982211850831106,2.8922542502169524,2.1748727430686836,3.644361787370385,0,2.8413928188367095,2.8982211850831106
-0.8999999999999999,0,Common environmental variance,500,2.243033421950158,2.247533499389985,1.6506167803514975,2.829518602459564,0,2.25,2.243033421950158
-0.8999999999999999,0,Nonshared environmental variance,500,3.9388521644230985,3.9283938563280776,3.429252477531012,4.448418235398291,0,4,3.9388521644230985
-0.8999999999999999,0,Total phenotypic variance,500,9.080106771456366,9.082339222365032,8.468282301020544,9.668681867408182,0,9.09139281883671,9.080106771456366
-0.8799999999999999,0,Additive genetic variance,500,2.9297453404237555,2.921580028324021,2.2050221280461217,3.6682247683117657,0,2.8731654353285574,2.9297453404237555
-0.8799999999999999,0,Common environmental variance,500,2.2430076357637847,2.24684956080726,1.656377332275504,2.8248157362196276,0,2.25,2.2430076357637847
-0.8799999999999999,0,Nonshared environmental variance,500,3.9394418201754062,3.925345174343284,3.4370645507392372,4.445540029210657,0,4,3.9394418201754062
-0.8799999999999999,0,Total phenotypic variance,500,9.112194796362946,9.112295420419475,8.499234188820513,9.696967912251402,0,9.123165435328557,9.112194796362946
-0.8599999999999999,0,Additive genetic variance,500,2.9611567122881497,2.955980066851239,2.2351586203919256,3.692374507893123,0,2.904828525281583,2.9611567122881497
-0.8599999999999999,0,Common environmental variance,500,2.2429862882797464,2.247754569642802,1.6623623323748742,2.820128883578925,0,2.25,2.2429862882797464
-0.8599999999999999,0,Nonshared environmental variance,500,3.940031776239546,3.921931288396376,3.4453117349151805,4.443584755826935,0,4,3.940031776239546
-0.8599999999999999,0,Total phenotypic variance,500,9.144174776807443,9.14162271011425,8.529858861953667,9.725069479115486,0,9.154828525281584,9.144174776807443
-0.8399999999999999,0,Additive genetic variance,500,2.9924440278919486,2.9881498274859206,2.265235644460952,3.716547016945247,0,2.9363706944790016,2.9924440278919486
-0.8399999999999999,0,Common environmental variance,500,2.2429692884172994,2.248250835543317,1.6670518980177182,2.8171853958802595,0,2.25,2.2429692884172994
-0.8399999999999999,0,Nonshared environmental variance,500,3.9406219761814127,3.9211574057187875,3.4536304195841607,4.442149085302593,0,4,3.9406219761814127
-0.8399999999999999,0,Total phenotypic variance,500,9.17603529249066,9.170652678339984,8.560461744097811,9.752974989595756,0,9.186370694479002,9.17603529249066
-0.8199999999999998,0,Additive genetic variance,500,3.0235959454747374,3.0192471860790384,2.2952903091568126,3.747714708721965,0,2.9677804824165177,3.0235959454747374
-0.8199999999999998,0,Common environmental variance,500,2.24295654593574,2.2445204754081476,1.6699200419421163,2.8162761304293134,0,2.25,2.24295654593574
-0.8199999999999998,0,Nonshared environmental variance,500,3.941212364052362,3.922073767366551,3.4618826490707173,4.437250762245545,0,4,3.941212364052362
-0.8199999999999998,0,Total phenotypic variance,500,9.20776485546284,9.200561838180139,8.591046834948187,9.780689310844068,0,9.217780482416519,9.20776485546284
-0.7999999999999998,0,Additive genetic variance,500,3.054601060874946,3.056349581630095,2.325311053175233,3.777186468028966,0,2.9990463689561655,3.054601060874946
-0.7999999999999998,0,Common environmental variance,500,2.2429479714357616,2.245311299660106,1.6727918336055763,2.813175150257718,0,2.25,2.2429479714357616
-0.7999999999999998,0,Nonshared environmental variance,500,3.9418028843899333,3.925096031815986,3.46812628602468,4.432479765525655,0,4,3.9418028843899333
-0.7999999999999998,0,Total phenotypic variance,500,9.23935191670064,9.229844485991384,8.621603499298228,9.807727253742478,0,9.249046368956165,9.23935191670064
-0.7799999999999998,0,Additive genetic variance,500,3.0854479142335576,3.0876152351342236,2.355286181783308,3.806864921798211,0,3.0301567810998145,3.0854479142335576
-0.7799999999999998,0,Common environmental variance,500,2.242943476360859,2.247300691699994,1.6758630483201093,2.8102852038146233,0,2.25,2.242943476360859
-0.7799999999999998,0,Nonshared environmental variance,500,3.942393482218574,3.9276694371873218,3.475700353507346,4.42872798150266,0,4,3.942393482218574
-0.7799999999999998,0,Total phenotypic variance,500,9.27078487281299,9.258602066409512,8.654425323860954,9.83546258485839,0,9.280156781099814,9.27078487281299
-0.7599999999999998,0,Additive genetic variance,500,3.1161249968214872,3.119755525600243,2.385203873840762,3.8364265647303313,0,3.0611000998770814,3.1161249968214872
-0.7599999999999998,0,Common environmental variance,500,2.2429429729987858,2.2510851043694364,1.6795725488267808,2.8076361727771375,0,2.25,2.2429429729987858
-0.7599999999999998,0,Nonshared environmental variance,500,3.9429841030503763,3.927818791301023,3.4804166129513465,4.4249704950280515,0,4,3.9429841030503763
-0.7599999999999998,0,Total phenotypic variance,500,9.30205207287065,9.289167658637247,8.688581860294313,9.862711649937886,0,9.31110009987708,9.30205207287065
-0.7399999999999998,0,Additive genetic variance,500,3.1466207579852834,3.1506104799477077,2.415027547336912,3.862564830759021,0,3.0918646673422097,3.1466207579852834
-0.7399999999999998,0,Common environmental variance,500,2.2429463744830533,2.2518845441373467,1.6832875426926543,2.803965817506536,0,2.25,2.2429463744830533
-0.7399999999999998,0,Nonshared environmental variance,500,3.943574692885812,3.930368902038338,3.482959634303559,4.4211685283764535,0,4,3.943574692885812
-0.7399999999999998,0,Total phenotypic variance,500,9.333141825354149,9.323118010346699,8.722733239161677,9.894110862636282,0,9.34186466734221,9.333141825354149
-0.7199999999999998,0,Additive genetic variance,500,3.1769236122056275,3.185690818979901,2.445412873887586,3.8905419018854497,0,3.122438793674298,3.1769236122056275
-0.7199999999999998,0,Common environmental variance,500,2.242953594794479,2.2504179037897996,1.688034413352466,2.799030121294396,0,2.25,2.242953594794479
-0.7199999999999998,0,Nonshared environmental variance,500,3.94416519821448,3.9338415086408363,3.484372085488826,4.4144816668696,0,4,3.94416519821448
-0.7199999999999998,0,Total phenotypic variance,500,9.364042405214587,9.355166120977476,8.756868244238941,9.91855396548522,0,9.372438793674299,9.364042405214587
-0.6999999999999997,0,Additive genetic variance,500,3.2070219462628806,3.2162618379425716,2.477409377273414,3.919324980245269,0,3.1528107643750825,3.2070219462628806
-0.6999999999999997,0,Common environmental variance,500,2.242964548762776,2.250158048913426,1.6953073341928513,2.7937014975877963,0,2.25,2.242964548762776
-0.6999999999999997,0,Nonshared environmental variance,500,3.9447555660158513,3.9337895623060284,3.4870691389633874,4.410061870250702,0,4,3.9447555660158513
-0.6999999999999997,0,Total phenotypic variance,500,9.394742061041509,9.38485563660305,8.790975513672679,9.943617463728149,0,9.402810764375083,9.394742061041509
-0.6800000000000002,0,Additive genetic variance,500,3.2369041265037595,3.2502441184035424,2.50077747628596,3.946942244891808,0,3.1829688475582993,3.2369041265037595
-0.6800000000000002,0,Common environmental variance,500,2.242979152068188,2.2499177936910355,1.7025920305707136,2.7867329498269227,0,2.25,2.242979152068188
-0.6800000000000002,0,Nonshared environmental variance,500,3.9453457437600252,3.934251165666316,3.488525039002533,4.406542201892881,0,4,3.9453457437600252
-0.6800000000000002,0,Total phenotypic variance,500,9.425229022331973,9.411221733677984,8.825043545669017,9.971253358682223,0,9.4329688475583,9.425229022331973
-0.6600000000000001,0,Additive genetic variance,500,3.2665585062030185,3.280761463350204,2.524415800333995,3.972273557861164,0,3.2129013013245316,3.2665585062030185
-0.6600000000000001,0,Common environmental variance,500,2.2429973212431693,2.2501855253648344,1.7098883353830276,2.7798018969691736,0,2.25,2.2429973212431693
-0.6600000000000001,0,Nonshared environmental variance,500,3.9459356794084854,3.9352728704464592,3.4894904485519174,4.404960284409203,0,4,3.9459356794084854
-0.6600000000000001,0,Total phenotypic variance,500,9.455491506854672,9.443198873197371,8.855779019863515,10.003134513940978,0,9.462901301324532,9.455491506854672
-0.6400000000000001,0,Additive genetic variance,500,3.2959734330138435,3.306314508162923,2.5487109181796814,3.997169518202891,0,3.2425963812152134,3.2959734330138435
-0.6400000000000001,0,Common environmental variance,500,2.243018973674101,2.249786808709664,1.7158192015085278,2.7746318603247397,0,2.25,2.243018973674101
-0.6400000000000001,0,Nonshared environmental variance,500,3.946525321414863,3.932601403781206,3.490467619120382,4.404331909290805,0,4,3.946525321414863
-0.6400000000000001,0,Total phenotypic variance,500,9.485517728102808,9.476220653558732,8.885880654619179,10.036864372109932,0,9.492596381215213,9.485517728102808
-0.6200000000000001,0,Additive genetic variance,500,3.325137256500491,3.3316895977676224,2.5755479179305683,4.02161982724196,0,3.272042347739403,3.325137256500491
-0.6200000000000001,0,Common environmental variance,500,2.2430440276030503,2.2500890245926923,1.716349893793846,2.7707273061469184,0,2.25,2.2430440276030503
-0.6200000000000001,0,Nonshared environmental variance,500,3.947114618725703,3.93426098156218,3.49144421756858,4.403497624892817,0,4,3.947114618725703
-0.6200000000000001,0,Total phenotypic variance,500,9.515295902829244,9.507110347915834,8.915947492938612,10.070206425055222,0,9.5220423477394025,9.515295902829244
-0.6000000000000001,0,Additive genetic variance,500,3.354038335746529,3.3636895333263555,2.6071656564527625,4.046184536811339,0,3.301227473966729,3.354038335746529
-0.6000000000000001,0,Common environmental variance,500,2.2430724021295716,2.24834338243891,1.7167747512480886,2.7668340381541174,0,2.25,2.2430724021295716
-0.6000000000000001,0,Nonshared environmental variance,500,3.947703520781234,3.934528488349683,3.4922721938190873,4.403256953718845,0,4,3.947703520781234
-0.6000000000000001,0,Total phenotypic variance,500,9.544814258657334,9.541501166526231,8.945801468117068,10.103147040081975,0,9.55122747396673,9.544814258657334
-0.5800000000000001,0,Additive genetic variance,500,3.38266504703189,3.391755757156294,2.638639106344262,4.078351124429186,0,3.330140053179798,3.38266504703189
-0.5800000000000001,0,Common environmental variance,500,2.2431040172125405,2.247616274685825,1.7178399200761345,2.7629519721155233,0,2.25,2.2431040172125405
-0.5800000000000001,0,Nonshared environmental variance,500,3.9482919775161416,3.938045354954985,3.4965038416675447,4.402201383883913,0,4,3.9482919775161416
-0.5800000000000001,0,Total phenotypic variance,500,9.574061041760572,9.573341842747258,8.975336725615813,10.13567268037145,0,9.580140053179798,9.574061041760572
-0.56,0,Additive genetic variance,500,3.4110057915717773,3.423510137579685,2.670803562458687,4.112914767693264,0,3.358768406579237,3.4110057915717773
-0.56,0,Common environmental variance,500,2.2431387936720317,2.2510862708587585,1.7237223461325324,2.759081024584818,0,2.25,2.2431387936720317
-0.56,0,Nonshared environmental variance,500,3.9488799393603466,3.939544397525884,3.501110132506812,4.401541240533888,0,4,3.9488799393603466
-0.56,0,Total phenotypic variance,500,9.603024524604155,9.603452237544044,9.00480712391191,10.165328425646361,0,9.608768406579237,9.603024524604155
-0.54,0,Additive genetic variance,500,3.4390490033103376,3.4549763757313636,2.70512589237649,4.141267623259369,0,3.387100891034402,3.4390490033103376
-0.54,0,Common environmental variance,500,2.243176653191227,2.2519915311467655,1.7289969465761073,2.7552211128954824,0,2.25,2.243176653191227
-0.54,0,Nonshared environmental variance,500,3.949467357239785,3.9412185019146917,3.5056755120307654,4.403095681677162,0,4,3.949467357239785
-0.54,0,Total phenotypic variance,500,9.63169301374135,9.631273374305591,9.030689170542693,10.193908272646855,0,9.637100891034402,9.63169301374135
-0.52,0,Additive genetic variance,500,3.4667831567618657,3.4797851726867854,2.7389040451908633,4.1681487075004995,0,3.4151259068726825,3.4667831567618657
-0.52,0,Common environmental variance,500,2.2432175183183625,2.2523721117967073,1.732735156814401,2.7513721551561465,0,2.25,2.2432175183183625
-0.52,0,Nonshared environmental variance,500,3.950054182577191,3.9403782718052307,3.5106599960841383,4.406294637923406,0,4,3.950054182577191
-0.52,0,Total phenotypic variance,500,9.66005485765742,9.658366180707816,9.056121223327533,10.222023975511748,0,9.665125906872682,9.66005485765742
-0.5,0,Additive genetic variance,500,3.4941967748921807,3.5069859450674103,2.769232048946187,4.1946655839806715,0,3.442831905700231,3.4941967748921807
-0.5,0,Common environmental variance,500,2.2432613124687104,2.249071722897005,1.7361025025907835,2.7477702639475368,0,2.25,2.2432613124687104
-0.5,0,Nonshared environmental variance,500,3.9506403672928823,3.942829649165672,3.515448718496993,4.4087315315239834,0,4,3.9506403672928823
-0.5,0,Total phenotypic variance,500,9.688098454653774,9.68674008576088,9.085519467356278,10.249664546970283,0,9.692831905700231,9.688098454653774
-0.48,0,Additive genetic variance,500,3.5212784370326973,3.535654543308053,2.795965174840929,4.220794436055914,0,3.4702073982468367,3.5212784370326973
-0.48,0,Common environmental variance,500,2.243307959926592,2.2486395816687237,1.7357197381702894,2.7441837046381004,0,2.25,2.243307959926592
-0.48,0,Nonshared environmental variance,500,3.9512258638055506,3.9430833503482603,3.5204693035399917,4.410951267132141,0,4,3.9512258638055506
-0.48,0,Total phenotypic variance,500,9.71581226076484,9.717074034229377,9.11587121767337,10.276819157532179,0,9.720207398246837,9.71581226076484
-0.45999999999999996,0,Additive genetic variance,500,3.5480167868195993,3.563164102382868,2.8244412061587685,4.246411930562713,0,3.497240962227585,3.5480167868195993
-0.45999999999999996,0,Common environmental variance,500,2.2433573858474243,2.2470954496988407,1.735355200135377,2.7406053227458766,0,2.25,2.2433573858474243
-0.45999999999999996,0,Nonshared environmental variance,500,3.951810625033052,3.9457126035525985,3.5252788870946623,4.41049001924231,0,4,3.951810625033052
-0.45999999999999996,0,Total phenotypic variance,500,9.743184797700076,9.747276656059473,9.145911897820831,10.303477143490841,0,9.747240962227584,9.743184797700076
-0.43999999999999995,0,Additive genetic variance,500,3.574400540150426,3.586955058027287,2.847926567912048,4.271506691411268,0,3.5239212502138657,3.574400540150426
-0.43999999999999995,0,Common environmental variance,500,2.243409516259797,2.247177618181199,1.7350068413123385,2.7369416899071743,0,2.25,2.243409516259797
-0.43999999999999995,0,Nonshared environmental variance,500,3.952394604393199,3.9467237889934648,3.5279440572659757,4.410010384726653,0,4,3.952394604393199
-0.43999999999999995,0,Total phenotypic variance,500,9.770204660803422,9.775505916608203,9.173201488027445,10.329628014841294,0,9.773921250213865,9.770204660803422
