replication,seed,converged,status_code,status_message,error_message,n_families,total_n,mean_family_size,min_family_size,max_family_size,minus2ll,iterations,elapsed_seconds,mean_H,z_year,b_a_0,b_a_1,b_a_2,g_a_1,b_cn_0,b_cn_1,b_cn_2,g_cn_1,b_e_0,b_e_1,b_e_2,g_e_1,se_b_a_0,se_b_a_1,se_b_a_2,se_g_a_1,se_b_cn_0,se_b_cn_1,se_b_cn_2,se_g_cn_1,se_b_e_0,se_b_e_1,se_b_e_2,se_g_e_1
31,11202632,TRUE,0,0,,250,30500,122,122,122,178711.19378476156,36,592.5299451351166,0.28432786885245903,2.0668053868310534,1.1081062979983534,0.10909270161149849,-0.09537264664685235,0.10665932363503043,0.9387539799860926,8.120127439975239e-5,-0.004064959737875026,0.01229028915208156,0.6652201261821429,-0.11545975746044763,0.10594563377715678,0.028342200952271968,0.023441500511718907,0.023206312336496466,0.009517306699989906,0.04868113028508801,0.02484482077853391,0.020439802895038783,0.006135553010789441,0.0364649985496252,0.01875356329958787,0.005195570387605117,0.00172124565523664,0.015366148115244335
32,11202633,TRUE,0,0,,250,30500,122,122,122,178526.47578456992,40,623.7083189487457,0.2863606557377049,2.0668520871019154,1.1084443577476772,0.0866396639644502,-0.09544102560887137,0.20881152493109917,0.8981500139302124,0.04699989532188583,-0.01478217208181919,0.010504993770970535,0.6892511579729758,-0.10830257365803453,0.10324815179371997,-0.011155746325156327,0.02366209913622104,0.02302841276621226,0.010005183782881318,0.04834053241226269,0.026443646552693396,0.022405394541149908,0.006707650321904148,0.03554291854720252,0.018382268424336892,0.004971442478553446,0.0016861007149607437,0.015327940267583579
33,11202634,TRUE,0,0,,250,30500,122,122,122,178376.76989332147,38,605.6608560085297,0.2854426229508197,2.066880949386435,1.0847333042957386,0.1741498639321508,-0.13173105884305197,0.2588818517874991,0.8964490243825718,-0.047180840650532865,0.016020463631228794,0.03933233311025439,0.7152177098021393,-0.10372666024332579,0.09911213208087405,-0.009936192778101215,0.0250014884267661,0.02792948435680877,0.011732585668598704,0.04651879433678598,0.02385477103651941,0.017284698344082295,0.005492193416929257,0.03499060313823014,0.017957120495176476,0.005441332461432597,0.0016757422679585894,0.01522825734669988
34,11202635,TRUE,0,0,,250,30500,122,122,122,178357.72539734215,38,610.3003039360046,0.28285245901639344,2.066818416533806,1.073931935495636,0.11371954379262875,-0.12165576832099438,0.27842553948302284,0.8835726411983925,0.03922703094477407,-0.010516910605253423,0.05974884965497226,0.7320456155969454,-0.09859200137838005,0.09834160642877095,-0.019950758609443037,0.025669891352050188,0.026890753887054822,0.011975170928907148,0.05654498454462307,0.02675835833489349,0.022862959437609166,0.006669767804368159,0.03511038060849125,0.017467562094733116,0.004870350284342584,0.0016145283433047308,0.014992330714481193
35,11202636,TRUE,0,0,,250,30500,122,122,122,178318.32082055463,35,582.8036930561066,0.2813114754098361,2.066698833091368,1.1129510488410035,0.08309407724820178,-0.09069415570573225,0.2093627292598225,0.8903206169157346,0.007328920618837551,0.0027229888524957988,-0.004465495945057416,0.6669570297125309,-0.0896347212189479,0.09931138117369591,-0.013724800928259702,0.022798303665235973,0.021797177259174735,0.00926970150514291,0.04513807476190841,0.024178342489986456,0.018968997776068818,0.005840239763783463,0.03541214265682974,0.019170206946130815,0.0055929762897147005,0.0017514139520603525,0.015567239596370856
36,11202637,TRUE,0,0,,250,30500,122,122,122,178686.61899771154,36,359.4999210834503,0.28232786885245903,2.066709748269159,1.1131133151737964,0.0937138430911799,-0.10661361176247149,0.24895129271628838,0.9295027885751531,-0.006671351596774598,6.604747995205923e-4,0.01085692179646718,0.7063216520059955,-0.09677889685993425,0.09821279016708605,-6.168183719872642e-5,0.023663872702812727,0.023232858928596986,0.010297980666687507,0.04978164348012423,0.02481031011290968,0.019658772673464303,0.006125146575092757,0.03602289683918093,0.018211229924433723,0.005290441528682763,0.0016987181968428292,0.015326249469538046
37,11202638,TRUE,0,0,,250,30500,122,122,122,178193.3488598304,36,593.7410809993744,0.28281967213114756,2.0668051273518357,1.085220675177663,0.09597505065111477,-0.10187888626879828,0.2504630810835786,0.9283765134705465,0.0075333534644552854,-0.0012999740625439509,-0.02899570791115448,0.6942345487418949,-0.10416548050926244,0.10140183259552392,-0.015157359773177368,0.024843111232882784,0.02532687159780666,0.01073610607058313,0.04778811058661449,0.024615790322039418,0.01996062104894552,0.00613986206877788,0.03493508115764415,0.018330870439536167,0.005401508075519071,0.0017315325862519025,0.015262943924241653
38,11202639,TRUE,0,0,,250,30500,122,122,122,178311.7891932527,38,606.2062680721283,0.2854098360655738,2.0668514350962295,1.1256215389696345,0.1118357257835585,-0.09295061753247308,0.16907506045100928,0.9191869940594494,-0.014460670501555275,0.001996347564158747,0.011747857856919832,0.6508834596684813,-0.0949291549693736,0.09989049631046874,0.013979875090516788,0.02280048185843064,0.022565291299749803,0.009020337556768688,0.04413492012002404,0.02428280960153107,0.019827405789430475,0.006224203929990519,0.0372256695403654,0.020060265021670177,0.005549954424125785,0.0017524697811943648,0.015854476148545647
39,11202640,TRUE,0,0,,250,30500,122,122,122,178700.89014523695,39,618.2234210968018,0.2861967213114754,2.067053379971882,1.056210695116493,0.10030616392611233,-0.10116963074941063,0.2784085130846028,0.9120903149046229,0.027529356378091452,-0.011161984533090098,-0.006940300290557591,0.7226808126291543,-0.10033385258770094,0.09946814381741692,-0.009833070142114337,0.026827351472874104,0.028825397638275563,0.011698923900788444,0.051014856051442986,0.02494140599262789,0.021919095675836844,0.006686390050349423,0.037955182075337664,0.01766242375239151,0.005181385113186477,0.0016360593330531613,0.015276596858892304
40,11202641,TRUE,0,0,,250,30500,122,122,122,178104.6784532002,37,600.2996778488159,0.283672131147541,2.0668376427905666,1.0961335422265024,0.08342921509554425,-0.09152762506838366,0.23775244009795035,0.9138156265679466,9.967513431396377e-4,-0.0038508394329600073,0.0026924723048803293,0.7089256272366116,-0.10734007181275311,0.09932354182267458,-0.0018937743820618305,0.024381438403777624,0.02430434594112266,0.010363466936044037,0.048737389249597,0.025212032375586845,0.02145466530471609,0.00663075389193657,0.03906936246051539,0.018650702974317663,0.005250768378639499,0.0016884470114190396,0.0156785774451274
41,11202642,TRUE,0,0,,250,30500,122,122,122,178364.68997429192,36,607.6572239398956,0.2796393442622951,2.066903274962518,1.1078828154994291,0.1250542949204284,-0.09693360007554681,0.1812315423778687,0.9015419545839577,-0.0022393963144842857,0.0010531404094000015,-0.009271775452067279,0.6618364976304764,-0.09916553482520855,0.10237981905704516,-0.01665843330845803,0.02309406002541799,0.02312955555002521,0.009384013157836909,0.04360649081893695,0.02489498366659759,0.02071662630635492,0.006344281998104216,0.03696829234373562,0.01910568593632396,0.005394327717454465,0.0017504225883478905,0.01583062913254237
42,11202643,TRUE,0,0,,250,30500,122,122,122,178084.78136721102,36,602.9916939735413,0.2862295081967213,2.0671787389891354,1.075823619159449,0.10393187291058373,-0.10770798130057445,0.17500772371476922,0.9264195472995864,0.009260133456774901,-0.005952908257508869,0.039854118548732616,0.7072864866110065,-0.10089443135109791,0.09915655593507595,0.007135574261943579,0.024833352304529058,0.025244096336111167,0.011073932232878218,0.056742625436018095,0.024280652836387438,0.02003431540592556,0.0060605538523217295,0.036924550588617495,0.01786276460128697,0.005353492166819196,0.0017090269444676033,0.01515830820662127
43,11202644,TRUE,0,0,,250,30500,122,122,122,178474.06870906768,36,607.6072461605072,0.2823934426229508,2.067085298528779,1.084649814232302,0.10304966679711186,-0.09872207400826825,0.14547611419853182,0.9323066644698363,0.00947654793931381,-0.003680196981204386,0.03741590290555188,0.712050377228056,-0.10320212046581895,0.09717333659306031,0.048977079052016946,0.024872195404823147,0.025348599979465612,0.010664209552684144,0.05263856639391171,0.024615490896513555,0.021555348757737125,0.006436213603953532,0.03442532038692141,0.01844658522092891,0.0056022154530751735,0.0017582298657666286,0.015142672478486666
44,11202645,TRUE,0,0,,250,30500,122,122,122,178552.16469331225,39,635.9926500320435,0.2828852459016393,2.06702189130383,1.12963342750375,0.08386877161413107,-0.09993465301675303,0.18194696870256066,0.9166855443663888,-8.080705774574252e-4,-0.00288580958675043,0.004492558579848531,0.6833953698813611,-0.10069483433470292,0.10140119189293455,0.02577265595333235,0.022728972136371962,0.022842529749662013,0.009987060997601988,0.050063978917859527,0.025041048140446262,0.020228009128029963,0.00640142301131324,0.03669647850897259,0.01848752518351389,0.0052677684756414845,0.0016668796501817463,0.015142147008468566
45,11202646,TRUE,0,0,,250,30500,122,122,122,178354.56791059804,38,619.3381390571594,0.2823934426229508,2.0670887036869163,1.0879214373754718,0.054321363873675484,-0.08246726929490882,0.263586516804915,0.9229328501545386,0.02259618967571754,-0.012636516103606442,-0.004573860545569015,0.6999357474707647,-0.1059748902712767,0.10144709975795739,-0.004226729414178834,0.024895249878768087,0.02484124258068999,0.009936067054703733,0.04908769022790442,0.025153663045833524,0.022488952261148755,0.0068721116604558465,0.038469107292538024,0.018304844453177226,0.005357943857618763,0.0016976833299088845,0.01547394541017283
