replication,seed,converged,status_code,status_message,error_message,n_families,total_n,mean_family_size,min_family_size,max_family_size,minus2ll,iterations,elapsed_seconds,mean_H,z_year,b_a_0,b_a_1,b_a_2,b_a_3,g_a_1,b_cn_0,b_cn_1,b_cn_2,b_cn_3,g_cn_1,b_e_0,b_e_1,b_e_2,b_e_3,g_e_1,mean_y,b_mean_1,b_mean_2,b_mean_3,g_mean_1,se_b_a_0,se_b_a_1,se_b_a_2,se_b_a_3,se_g_a_1,se_b_cn_0,se_b_cn_1,se_b_cn_2,se_b_cn_3,se_g_cn_1,se_b_e_0,se_b_e_1,se_b_e_2,se_b_e_3,se_g_e_1,se_mean_y,se_b_mean_1,se_b_mean_2,se_b_mean_3,se_g_mean_1
31,20260751,TRUE,0,0,,250,30500,122,122,122,165949.645466934,44,814.8958568572998,0.2842950819672131,2.0667219899920988,1.1498163630170444,0.09254051108395202,-0.10452325416953931,0.0014099738319793883,0.20064466050135105,0.9347265634291968,-0.010619688324493325,0.0015953359374094088,8.215352511215491e-4,-0.01480955994385006,0.6602526614760579,0.11046032821536242,5.744315940299761e-4,-6.162940158567296e-4,0.01662300086798504,4.964649983339889,0.01950182448896673,8.273337626558323e-4,-8.349847398745324e-4,0.04931104382054022,0.028331055249932065,0.01966047551077447,0.010477633800625481,0.0027803431451715655,0.040134705142984665,0.022916072281748925,0.012092175930494716,0.0033925785269067346,9.534556024311283e-4,0.023647833823898425,0.035781125598284405,0.01759259578356733,0.007940301294789934,0.0014183800642480883,0.018784831705343463,0.06299719453991384,0.025984750313441763,0.0077956471498888584,0.0020779756074089228,0.04864735333313035
32,20260752,TRUE,0,0,,250,30500,122,122,122,165162.19149248442,41,788.8428931236267,0.2854426229508197,2.0668274277912437,1.0661359240743482,0.1014851943017728,-0.06897689705078805,-0.008618029848572697,0.2303210943319116,0.8902355573599194,0.0034589890348288195,7.852968525716157e-4,2.2893536300965272e-5,0.0071849748350114075,0.7014478285972827,0.10024553417791979,-0.0037162320057101384,6.455983774238131e-4,-0.03133690753476932,4.9349872999027,0.011153719816362378,0.00553500143379326,-0.0016981324253872265,0.009441085885686125,0.031070114910861913,0.0195113703972454,0.009027683823413653,0.002751093851691673,0.040141715384018346,0.02396716340209528,0.012662457318932849,0.003936396602526077,0.0010522658945824157,0.02481945108049944,0.034696144879924985,0.017078584643815852,0.010200320431038561,0.0017457595845326824,0.01900849379044052,0.06065676225242948,0.025554289106006343,0.0072631830660112254,0.001987504094152664,0.048545844399496656
33,20260753,TRUE,0,0,,250,30500,122,122,122,165538.17977715636,42,795.603805065155,0.28357377049180327,2.066702568778449,1.0865752645141575,0.10118369360143203,-0.10626547530591662,4.5366339504664324e-5,0.20453018983329974,0.9243870381788378,-0.02643510386745963,0.003920633383931842,0.0011688392158292027,-0.03637537368125759,0.7107788720462803,0.11278063421139607,-0.007810634379900362,7.048725863199385e-4,0.026531720998265854,4.967283339658352,-0.006026662719171204,0.004380986598457327,-9.988337651489019e-4,0.07178209970832973,0.031025659041572874,0.02146698878094769,0.01319068950988001,0.0034702020274168096,0.045654683155892106,0.02307526683742963,0.011779409182921273,0.0031700534147971926,9.246778398635966e-4,0.025049159007194177,0.033341434459665316,0.01683128094834386,0.009394324634474335,0.0016192177982545073,0.01804195186034246,0.06161382618867646,0.025960821965231657,0.007852557672938465,0.0021002457055968927,0.049090068289798484
34,20260754,TRUE,0,0,,250,30500,122,122,122,165703.2632340106,51,883.0120370388031,0.2841639344262295,2.0669784158082316,1.1151738189679967,0.11843558307478702,-0.10733606401834307,9.96847912799135e-4,0.17621363401896728,0.8648006193765239,0.02003893217235713,6.117910173908263e-4,-5.002571557309371e-4,0.04124000631557523,0.6822726481052126,0.09272535900971987,0.004966626783576872,-5.555497261675122e-4,0.011256890134468761,4.995452816551019,-0.0035976998004979247,0.002182668958352387,1.052048207190836e-4,-0.05170105451514827,0.028476048158456294,0.020510623908762664,0.01277527992019851,0.00330326420585407,0.04125504525147658,0.02507892460400647,0.013370323387211159,0.004071237185882143,0.001106925074632403,0.024076596276404544,0.03418804728545494,0.014650308250000962,0.007509462965460585,0.001398101674679492,0.018635902293644698,0.06036214664542876,0.025627324109698067,0.007062527739481175,0.001976065515123278,0.049105337934639975
35,20260755,TRUE,0,0,,250,30500,122,122,122,165319.29560636572,42,794.5764100551605,0.28291803278688527,2.066863092816084,1.1463838394764065,0.09255979451850523,-0.09520712145808304,-7.106969092758777e-4,0.1808822026752275,0.9197035048315907,6.091393280187815e-4,-7.848549414545316e-4,5.1619308873611334e-5,-0.0032639412960248186,0.6244505096321165,0.11451854951761632,0.001697581450399565,-3.74084302533384e-4,-0.001288453755851211,5.026900303168486,-0.006757913241787524,-0.007169521988619596,0.003527364288535608,-0.08608222784350256,0.02688231384105714,0.019278278598104718,0.009991282241019655,0.0027171423213796326,0.039443274435501344,0.023647004618751043,0.012568255553409634,0.003455643954255321,9.931255254700352e-4,0.024169031101877778,0.03714588507424589,0.01823684926492378,0.008829517055007867,0.0015133605913396117,0.019033783548420377,0.06236838632933903,0.025834830562771617,0.0074810502166384974,0.0020469729935401245,0.04823589285577265
36,20260756,TRUE,0,0,,250,30500,122,122,122,166029.89056335518,50,675.2366337776184,0.28347540983606556,2.0667305052662566,1.1143212125585906,0.13147428524709176,-0.12434229905910167,0.004201978158611712,0.22354888225918718,0.9308925427273966,-0.02009256568457487,-0.0010129724782026652,0.0015544883582782301,-0.018355391521640802,0.7196885221875984,0.09585907722007739,9.896388053722122e-4,-8.219301147342723e-4,0.01649732666871287,4.997292940048839,0.013881410410875162,0.002538711345497704,-0.0014447075732320171,-0.01659901954171889,0.029900047254027128,0.023087548076775734,0.01454184468617852,0.0036984820499342762,0.04125971073769516,0.023378640300567115,0.012241153757070041,0.0041151611209149005,0.001076817099283394,0.02524092372554133,0.03284578462827611,0.015333615617046456,0.008463009690907065,0.001544638615663422,0.0188359342056064,0.06153692904842154,0.026320189161010445,0.007247322101134879,0.0019887057590593973,0.04922316150672566
37,20260757,TRUE,0,0,,250,30500,122,122,122,165422.43827951167,51,876.0885939598083,0.28272131147540985,2.0673241096507353,1.1011947758922924,0.0826490245814837,-0.10544594478838748,0.0038383394574048983,0.25389702444692885,0.9076577629140724,0.0123020634964412,-0.0011451538677659558,-7.740134707051557e-4,-0.019902708195140405,0.6987624654964806,0.08509393494372089,0.00413964934075104,-1.6515140077624207e-4,8.006366208494611e-4,5.0487832936524875,-0.02966838468824702,-0.0034257448820911507,0.0019495586928475865,-0.013609713191173246,0.029432150394058606,0.02121998080578356,0.011231872156102565,0.002897819350768843,0.0423505543183013,0.023434250621613157,0.012989561349866877,0.0037786566996722455,0.001039923022251955,0.026272567021164404,0.03244515725082883,0.01507265598393554,0.007298141712344456,0.0013067666530711948,0.019258863203539398,0.06060764727269817,0.025812586530099425,0.007175022920429021,0.0019773521212776094,0.049310541048086826
38,20260758,TRUE,0,0,,250,30500,122,122,122,165544.798082999,44,816.0803408622742,0.2820327868852459,2.067314441275312,1.1318723250414304,0.06443209729855508,-0.09985462498845031,0.005079616682623043,0.229858022113478,0.9291871744523943,-0.0037622074738135323,3.240596856715758e-4,-5.51442681433161e-4,-0.010764054324600472,0.6831854541004942,0.11542041375245465,-0.006645172823003799,4.749816241913059e-4,-0.014656168263157587,5.003530039925498,-0.009578008410020782,-2.3330438001949142e-4,3.663555448639339e-4,-0.027656911601746544,0.02973328484818843,0.02025182743487178,0.011082968537902953,0.002797549923797368,0.04090042649744846,0.023011889780222426,0.01243056344375876,0.003204693171658308,9.534495316435413e-4,0.026233451754049463,0.036268703616211796,0.018664842956861032,0.00959073777709637,0.0016205708725013563,0.02004340546749152,0.0622255117915611,0.025890238162841795,0.007391857066147783,0.0020171131961818907,0.049113799757930635
39,20260759,TRUE,0,0,,250,30500,122,122,122,165826.24526328064,42,797.6829650402069,0.2841639344262295,2.067082005482113,1.1123626912960392,0.12026883492602727,-0.1073299051044025,1.1069315049226487e-4,0.14403855369671278,0.9128214248716865,4.2858933134669444e-4,0.005437440264946655,-9.785157248099932e-4,-0.021899703023504566,0.7101806149000174,0.09662810186996186,-0.00786191014001543,0.001598823466830389,0.03984017396842063,5.002910658524867,-9.134898879219499e-4,0.001172280490677976,2.769131312996209e-4,0.0174816219756606,0.030545936904551787,0.022103324739806852,0.013341217835061307,0.003557283343973084,0.04365961975097576,0.023357602650606355,0.012646205386638519,0.0031423447272400794,9.622764572837996e-4,0.024719299257983676,0.034149727133927166,0.017856268397593224,0.009766138045947389,0.001637789047351955,0.0184049437239241,0.06192873625801748,0.026065764916894038,0.00792119401046442,0.0021083818054767924,0.048797994052911305
40,20260760,TRUE,0,0,,250,30500,122,122,122,165066.95845520793,45,823.3411569595337,0.2861639344262295,2.0669180947180243,1.0927690935294327,0.08635941763372683,-0.10124271820761489,0.001064609158272264,0.24968269380373437,0.9293558900495039,-0.004053580665344912,-0.0011892127382059278,1.7131238422773138e-4,0.010576299527782721,0.6787484847829585,0.10305676044116165,-5.545151100881632e-4,5.855685239370921e-5,-0.005953673272257678,5.029119779645243,-0.01691575125252697,-0.002787191788138863,3.9979242209261915e-4,-0.05379516700673146,0.029657862772168878,0.021234622189101472,0.011989989621059616,0.0031398559082344043,0.041967349014745574,0.023098037422674828,0.01242970086806306,0.0034716117254490124,9.7747290158892e-4,0.024659496837095205,0.03362462495851361,0.016974186179003994,0.00827527927036229,0.001411811189900775,0.018934495329087943,0.061246150577261384,0.025886048415038856,0.007447397113405951,0.0020265666935649685,0.048616996047155595
41,20260761,TRUE,0,0,,250,30500,122,122,122,165380.09444724215,43,808.3222451210022,0.2841967213114754,2.067386970024366,1.1278698270571552,0.07450770596231057,-0.10327570760232,8.86071380503768e-4,0.25869053927182195,0.8951425888387888,0.02194674766846695,0.001469292583942279,-0.0012959875404355257,-0.008842809020116174,0.6240611946758411,0.13935988748736594,0.002429434768197796,-0.0015639225481784969,-0.035092673044524195,4.9852702399545,0.008882575246149783,-0.007511803716074363,0.0026680171624031647,0.012476626004481383,0.02752631283866861,0.01849211342727204,0.010120250955915528,0.0029020841065163163,0.041200267521366525,0.023282703158401995,0.01225850968792138,0.0034542797676213564,9.701913839270073e-4,0.02431266548552054,0.03652853051834557,0.01776753596078586,0.008707446904960284,0.0014975416986562106,0.018258943516524254,0.06147027730870976,0.025482446639408383,0.007498417467825851,0.0020424169254678816,0.04911691995597442
42,20260762,TRUE,0,0,,250,30500,122,122,122,165879.85648769117,41,788.3202209472656,0.2835409836065574,2.066690062161221,1.1127314131364798,0.05947216894374436,-0.08964908305690374,-3.711948121555673e-4,0.19744734898793967,0.9234341607404658,0.013533035116142548,7.906089851361321e-4,-0.001113171941687973,0.004730010223621071,0.7008546288546348,0.12263203671835166,-0.009926179862462203,6.126371316578907e-4,0.027457833347534034,5.043363374820651,-0.02436691427842445,-0.0042863639967117275,0.002518579963462778,0.008666601707815967,0.0298072389863696,0.020431573498373278,0.010472883437884327,0.002727670395477089,0.04462381837830218,0.022885981511753726,0.012355274060558209,0.002932539701188924,9.026536230908271e-4,0.02443117172281028,0.03520800825828617,0.019455755947644243,0.010274727277956584,0.0017185368605372666,0.018229575931987117,0.06195424466531178,0.025880690163181987,0.007332319561405585,0.0020181786990946865,0.04916455442548808
43,20260763,TRUE,0,0,,250,30500,122,122,122,165827.1270128647,49,863.555850982666,0.2781639344262295,2.0671308648119218,1.0707036485136359,0.09255451262873796,-0.10599900307158612,3.9093019434275147e-4,0.3176511043684639,0.9072397698034301,0.010825425497346651,0.003861051474136663,-0.0014802933855894845,-0.026390677001632275,0.7571430457413341,0.11613578185791208,-0.017461703492774917,0.002672837186920595,-0.03858975530694141,4.9880361968934555,-0.01633328829837783,-0.0018652177875086821,0.0016509411771791751,-0.010349307724290173,0.03219894467454044,0.022891519290910944,0.011786931520648873,0.0029935770282781093,0.04450119791743791,0.022664388394543204,0.012334397082822047,0.0024867123633628926,8.512299754509523e-4,0.024619805561925775,0.03145573241258242,0.017299218773717918,0.009058428141891166,0.001530996823311451,0.018502518267243792,0.06084767807775555,0.026090446958203894,0.007312575467769571,0.0020240428128900025,0.04978702639967081
44,20260764,TRUE,0,0,,250,30500,122,122,122,165728.6807731066,46,833.1684229373932,0.282,2.06679017260088,1.1722607098755617,0.05838104841992537,-0.09791089149767447,0.001538473615997562,0.17918553560844,0.89521450713818,0.014859390861715976,-6.683739478561433e-4,-0.001000985784045001,0.0078278327655889,0.6275385122338902,0.12221023420151293,0.007977307557651182,-0.002181926657903278,-0.0031859562944592168,5.04948656921669,-0.05402493872844449,-0.00424003722939868,0.0033735260011759057,0.0877424617354628,0.025824592020684326,0.01785527527719886,0.009350266114335721,0.002730220811607997,0.040816130837576715,0.024364724654509815,0.01299707920266867,0.004121104745133634,0.001099765993434411,0.02515033000803345,0.03667646119950993,0.017902230386681782,0.008349181167136155,0.0014688457896230385,0.018288524558489554,0.06305410503902228,0.025909461930719496,0.0076060458009139294,0.0020889258812552933,0.04897181653353125
45,20260765,TRUE,0,0,,250,30500,122,122,122,165522.12592683156,48,849.2209300994873,0.28557377049180327,2.0670757772761137,1.1186773827337133,0.09368767832699812,-0.09523939979361909,-6.543453589485479e-4,0.1897105631742303,0.8997802632302999,-0.01597077047840235,0.0017580256557192214,0.0011242776527426602,-0.02985906542225011,0.6696091001786958,0.10075842452979476,0.002424486430814421,-3.888129202317198e-4,0.022435142607177706,4.950750546956284,-4.136166475770251e-4,0.004488377173721479,-2.399718897769126e-4,0.003339405246912543,0.02894925146363366,0.02036240322425624,0.010495290489819451,0.0029019629554880946,0.04131364434947275,0.02400830975853584,0.01253886264848874,0.004071293105140579,0.0010969172186331276,0.026117167956714107,0.03669332383557208,0.01725687871372162,0.010047161939479781,0.0017556366167229725,0.018815563636257384,0.06158698274375033,0.02593469836708316,0.007378911754796354,0.0020249634904026263,0.04898714730826756
46,20260766,TRUE,0,0,,250,30500,122,122,122,165363.37254699957,45,640.56427001953125,0.2819016393442623,2.0669435366474924,1.037516931759617,0.12571015959939325,-0.09058919808302439,-0.00584098084947066,0.2641088295245208,0.9526072357713802,-0.01608072177668685,-0.0059436781204224055,0.0020502900093283174,0.003866670859488159,0.6834470698999764,0.09671868111000632,0.01053789868590698,-0.0023490403973854355,-7.573351832469899e-4,5.050440616930489,-0.04259070747853212,-0.016958593819765746,0.00550465495492225,-0.006927916377298111,0.032302672373537906,0.021493077373004855,0.010594500060109785,0.003049642786361624,0.043686402099185964,0.02437221162472336,0.012249894740657078,0.005395046211917546,0.0013334767489138644,0.0247148122471195,0.031466287865142877,0.014613408485734879,0.00628654822618899,0.0012140005656261664,0.018547948361452165,0.060606052662733854,0.026008056265930224,0.0074619428559077215,0.0020358414507670414,0.04923573357619225
47,20260767,TRUE,0,0,,250,30500,122,122,122,165996.84327869402,45,822.1255490779877,0.2815409836065574,2.0667841362466333,1.105706855595027,0.130239303569914,-0.11897111562087785,0.004066880885092603,0.25620981358523404,0.925751328555972,0.017464457726919486,-3.847220405664188e-4,-0.001179976370794654,-0.043085533382253106,0.6958577481067458,0.08149009909949027,0.007680677690003429,-5.818535874817086e-4,-0.024567331899547896,4.883416929373647,0.05292482181492216,0.005338039732300474,-0.0029585825501740617,-0.019921375867068672,0.029463094780688294,0.021108485745788247,0.01261473130408412,0.0032616641521720524,0.03875373881614033,0.023079499343847017,0.012630179762659424,0.0038180914982593682,0.001033756748582041,0.024871751306003703,0.03242502649264691,0.013823505764509554,0.006633573371240501,0.0012520267177264376,0.019221142370516253,0.06105986900855711,0.026270856088856095,0.007518698495845582,0.002039466645254376,0.04969160578693602
48,20260768,TRUE,0,0,,250,30500,122,122,122,165818.72211881462,43,797.4969408512115,0.28675409836065574,2.066701087787639,1.1153285786096385,0.07942806470164808,-0.0821811465686784,-0.0017965131915806186,0.1417883803456658,0.9090195038651785,0.012931852893017648,-3.3651985577489357e-4,-5.251096843562152e-4,0.009403151662688956,0.6521175693927254,0.09577092013629789,0.009466667556197975,-0.0012894161187146048,0.007594495363563856,5.043939900406056,0.04098216836444942,0.007512538028849556,-0.002827509878264154,-0.13152591683872447,0.02851369808113187,0.020166141123836755,0.008632038852340032,0.0025470636923189205,0.04056370303741504,0.025551842885707998,0.012969368314416753,0.00668956158957064,0.001559566365504989,0.024652520592829623,0.038637234601416326,0.019334482948629536,0.01290980710069321,0.0021583369730482785,0.01877444079238082,0.061639511495492655,0.0260937737485395,0.007372895758449345,0.0020390553763433793,0.04898593714079835
49,20260769,TRUE,0,0,,250,30500,122,122,122,165414.9332748575,44,816.3739829063416,0.2803934426229508,2.0670171260304566,1.0866636996938488,0.1120787512555817,-0.11265926876197666,5.925866237844767e-4,0.22756253775256477,0.9155972783875811,-0.0028701846951722687,6.443806789757419e-4,9.931530807013636e-5,-0.05707475515164096,0.6992957513268789,0.09846074408433743,0.004538579323152962,-0.0011273875396928571,0.012568955862967171,5.040083536994009,-0.015713317484364744,3.660470495621039e-4,0.0017423247073160447,0.013138442573602794,0.030887535646369445,0.022523784117061865,0.012791244958360122,0.0034862085425441934,0.04396971743678683,0.023314640522333778,0.012496217026256973,0.0036374915484721246,9.910354896208071e-4,0.026080286178340295,0.032910670725955375,0.015024185348272228,0.00675242542040823,0.0012613069163478951,0.01801284209136041,0.0610167340843671,0.025977384038968928,0.00778258430162881,0.00207763993061689,0.049141682580461865
50,20260770,TRUE,0,0,,250,30500,122,122,122,165386.99737571934,45,823.3726069927216,0.28642622950819674,2.0676011307052704,1.0684499496106228,0.1190268706325399,-0.0969311031112798,6.01833358798698e-4,0.14927360796433672,0.9260098408825339,-0.01475816849221166,-0.001696590967642181,8.610655974518892e-4,-0.02890991827797537,0.7246298233126519,0.08172502102362755,0.0015109701207160818,-1.9621414871546537e-4,0.01250764577086275,4.958240696752416,0.03832151139452924,-0.0024207460556433724,-0.0014237424541704985,-0.048101406234250355,0.03213030099948063,0.0223941523755952,0.011987800907386614,0.0030858083373058406,0.04050443625183219,0.02330222325307593,0.012414368264314201,0.004221883305468169,0.0010974943252741955,0.025705367998898554,0.03320760446231624,0.015368549680873193,0.00855890474713376,0.0015517959425938742,0.018840667811259,0.061309846208076384,0.025944773218871345,0.0075898827984278204,0.0020400264635258344,0.04818497582144673
51,20260771,TRUE,0,0,,250,30500,122,122,122,165354.0760313945,49,862.9553289413452,0.28324590163934427,2.066671872328167,1.168188390562301,0.0836469331372306,-0.11008214118198577,0.0015634237463965008,0.1837308064798006,0.9127749474823297,-0.005086114023546814,9.458706521540287e-4,1.3280577278165616e-5,0.03633419765232019,0.5936157109132428,0.12266109359962073,0.014163667500658533,-0.0032479495728389624,-0.006221081514893134,4.968718363476117,-0.021732156665746852,0.0052201383597213396,0.0018858831047685403,-0.005198632191324146,0.026225619706160396,0.020923991315432083,0.010524635705131916,0.003070122594576539,0.04141366573455267,0.029553384612621057,0.012224673077047797,0.008817564228631178,0.002032802581058242,0.02455314903100858,0.04651978901015772,0.02061936466631859,0.017448903232990566,0.002960376715668507,0.018385469223278654,0.06274150640222648,0.025729524701607637,0.008055008289640364,0.0021163649058465552,0.04855125813804583
52,20260772,TRUE,0,0,,250,30500,122,122,122,165845.2363149817,42,795.9115040302277,0.28337704918032786,2.067249758464762,1.0628819785197403,0.08597128352039485,-0.09621206732143647,0.0013714256428764124,0.2519491743322463,0.9488357050579735,-0.009626896001375946,-0.0035560720133342833,0.0014377694827171006,-0.006490408587473524,0.7377841112862754,0.08079487646182182,-7.007038885298017e-4,7.366433865466863e-4,-0.0015773530737998708,5.0351842550284145,0.0032719771863729016,7.691924456209708e-4,-0.0011160003388141137,-0.0098627720239581,0.031825614700054024,0.02239024618564023,0.011332828164899488,0.002994980708316558,0.043576797331635685,0.02288457539806753,0.012321470385435664,0.003585183369247165,9.716641099508222e-4,0.024928139617567367,0.031021112612635567,0.014829273112409733,0.007017280584021776,0.0012644476973209635,0.01926080962116841,0.061082891432603786,0.026422681317974987,0.006947986858841133,0.0019662899729323076,0.049468293078619004
53,20260773,TRUE,0,0,,250,30500,122,122,122,165256.32447870288,44,814.5889570713043,0.28095081967213115,2.0666711199055348,1.125449762800157,0.07517552245458142,-0.10011769469480476,8.825795466556475e-4,0.23330128311420809,0.8911057950026842,-0.010509114116933465,0.0021838695307617633,4.272590095934529e-4,0.02641689969921887,0.6594206604240332,0.11607339607351773,0.001058470134079971,-7.835729620192016e-4,8.98423940742703e-4,5.06728485752387,0.0016071261264099948,-0.0032429125502279397,-0.0012278141051778638,0.06659118083800732,0.029359935855791493,0.020186990854337134,0.01046465832537121,0.0029990480918889824,0.04275451655294696,0.023157018820093567,0.012384085224149344,0.0035069190221289105,9.93026173924771e-4,0.025122426272914944,0.036984219498962516,0.01814835720810725,0.009187728293883134,0.00162469548317046,0.018641835930277732,0.06152111863178659,0.025758819897925837,0.007515663157430158,0.002059997148516641,0.0491845447401218
54,20260774,TRUE,0,0,,250,30500,122,122,122,165282.1399114231,44,816.1476771831512,0.285672131147541,2.0669858148667726,1.102930416591285,0.0983138762982934,-0.10318971476376511,-0.0013459223927526486,0.21257821957871834,0.8964978392769053,0.011261449878218442,0.001003325471206221,-6.372148747916196e-4,-0.0025537616287861892,0.72089392777301875,0.09808707571119231,-0.008173712601696378,0.0015628957078948058,0.015193984217719279,5.079329985678775,-0.009770298716093008,-0.00327009134561663,-0.001498369919414699,-0.10518916371504058,0.03094813524978341,0.021384945288717126,0.013520235157424343,0.00369346110229199,0.04441510156632878,0.023392711437160464,0.012416044928810944,0.0031157501732799265,9.18454157624305e-4,0.024396047089029326,0.03382606410961621,0.016472188680925585,0.009815488848869864,0.001697597389141046,0.018046738656759105,0.06113836001191208,0.02592855233810189,0.007278191010416172,0.0020308530666830345,0.04846633534271818
55,20260775,TRUE,0,0,,250,30500,122,122,122,165559.74580525342,42,798.8031139373779,0.2796393442622951,2.0675584476055517,1.0847732485590946,0.10438820343547515,-0.10212342349261633,-0.00135090764094417,0.2126360811650139,0.9280400688887779,0.012521529159563607,-0.00942569633899927,0.00106314863025559,-0.018898100641375804,0.6935487303570269,0.08581743574167666,0.00967698843213178,-0.001220906864742202,0.01389286543258958,5.022706213870203,0.04659118395247272,0.008323954246582282,-0.00598686244287063,0.008835822676287502,0.030905415527067184,0.021737528306473495,0.010953542375228227,0.0031298018555235936,0.04496213731550838,0.024065196651056293,0.01346729876291386,0.004411925746862279,0.0011776954871077436,0.026203808148613294,0.032585762821418215,0.014452389071112168,0.00511558389019175,0.0010791402511481257,0.018035770093983643,0.06102277431446999,0.026116117089483235,0.007367384027213036,0.002081608820622022,0.04932559123396756
56,20260776,TRUE,0,0,,250,30500,122,122,122,165619.2194022759,44,634.410208940506,0.28167213114754097,2.066736589758951,1.10441568769212,0.1159215067893309,-0.09692811078037789,-0.0036833038648489856,0.2729383258770344,0.8965808509643505,0.012937483790308938,0.002860236794134038,-0.0013196918315276033,-0.007505637151930054,0.6786459102393713,0.09779915413624438,0.005889276136136734,-8.982573682647108e-4,-0.033164289802495625,4.95831082774331,0.03167792177613578,0.001894740349807963,-0.001862573056927754,-0.0015019683559651222,0.029416984129548514,0.020459061780773453,0.012004468032000924,0.003221575094938858,0.04022439482592841,0.0241773194612369,0.012938035024378283,0.0040832793733023036,0.0010575924886147266,0.024967646691804398,0.03473490211741487,0.015942088573230068,0.008877099535856666,0.0015416531835046794,0.019125538127702943,0.061683868212460316,0.02570685208849898,0.007867952369950372,0.0020883697971384985,0.049180033789530106
57,20260777,TRUE,0,0,,250,30500,122,122,122,165591.495167448,44,815.9491209983826,0.2801967213114754,2.067360987282791,1.1258692139258712,0.08874053392992273,-0.12036884858526842,0.0043523894782319566,0.26159228301724224,0.8719069427082258,0.013574861859667128,0.002868990737919387,-5.515815138439961e-4,0.01925211642325935,0.6973900669501787,0.08766273561144945,0.006322042049349053,-6.059750895144196e-4,7.947197063051145e-4,5.025529707509446,-0.02483806096966216,0.004754105308624539,1.0390742439997986e-4,-0.014668242049065226,0.028303080802417033,0.020497976379722435,0.011409657010143013,0.0030883636011626997,0.041374823202930906,0.024768317212833398,0.012952270501953739,0.004774644691123725,0.0011872276389837627,0.02396840342098786,0.032745021704022645,0.015589906618742967,0.008614185690415742,0.001501317558928779,0.01822059769233599,0.061183497078147665,0.02582266213199947,0.007547085982785085,0.0020460162176576865,0.049294975710553614
58,20260778,TRUE,0,0,,250,30500,122,122,122,165432.8446711841,46,833.2600800991058,0.28252459016393444,2.066692936714753,1.099666999550368,0.0969494317376427,-0.09521529015415436,-0.002337673372011805,0.17464832787234727,0.8959807632032566,0.004302994182029102,-0.002361546065343424,1.1383824359618527e-4,0.02293124152790667,0.7010744757482562,0.09550678005152283,8.587612277547535e-4,2.4576866622178726e-4,-0.0020025641255086405,5.1318891506456135,8.233577756822149e-4,-0.007541219659986511,1.9946777524068544e-4,0.01243554856136134,0.030148348971501697,0.02122961560005409,0.009598831450441301,0.002846263130580705,0.04226775821901757,0.023818179541837084,0.013157380227580956,0.0037746621903568148,0.001069807240771413,0.02527275095080073,0.03405523590298975,0.01624422941538644,0.008041399968454203,0.0014569545435287243,0.018098925545561743,0.060786730631098705,0.025720332117220763,0.007133455257810985,0.0019988885633264834,0.04871001564923415
59,20260779,TRUE,0,0,,250,30500,122,122,122,165755.24329924217,48,852.6231410503387,0.2840655737704918,2.066852716241283,1.1169097520602673,0.11439261173624421,-0.10616362894239864,-1.6264406948563552e-4,0.07441945552027515,0.9484168731096381,-0.024147479715735703,-0.0035774478993441674,0.0016820362475350062,0.048078196725688645,0.6807554679580852,0.1038592349423233,2.678256631198851e-4,1.4712219309694584e-4,0.012009461929603615,4.90204041640487,0.01437713397739679,0.007947877902013548,-0.0018986765691234493,-0.005714661478247849,0.030020421535668522,0.02188900062708528,0.01226590681346394,0.0033986906715330425,0.04546040145099685,0.022280421494174637,0.011961999709267337,0.0034926630026637273,9.821127342035467e-4,0.024424711921916527,0.035027840160559896,0.016664559718132046,0.008287613117039936,0.0014718072140597793,0.01788327626229162,0.06218217337960619,0.026375541964240967,0.007330660984985283,0.002057222105714282,0.048698295750343776
60,20260780,TRUE,0,0,,250,30500,122,122,122,165530.54840242967,46,831.1543159484863,0.28495081967213115,2.0667065036993337,1.0939052910287017,0.10012495236250088,-0.080640026148844,-0.005756544166450815,0.21497179787039272,0.944609236250187,0.003587764049273915,-0.011162515210591736,0.0024185476294946435,-0.03530592711218143,0.6220969115979077,0.09622143452581293,0.01975297358280727,-0.003337585940503589,-0.002760010737925755,4.9408655874692275,0.04310061549431853,0.0010750494049256978,-0.002020005025998527,0.061017501222064494,0.02980924889356183,0.01838942455393076,0.009677164841408067,0.0029290743084070844,0.03898257500223991,0.027088681386359992,0.012955843579590042,0.007755348402170604,0.0017936666796503358,0.0252959242088822,0.034010134177313134,0.014764924389756193,0.004947697868676782,0.0010255202317308108,0.018465638181400467,0.06176753628680699,0.02585247972727794,0.007546175631661052,0.0020613172980773874,0.04932007412652414
