time,historical,component,n_replications,recovered_mean,recovered_median,recovered_lower,recovered_upper,population_variance,recovered_central
0.33999999999999986,After historical event,Total phenotypic variance,3,10.135381875230456,10.111704006358735,10.099660017902597,10.191229921099275,10.180038750497816,10.135381875230456
0.3599999999999999,Before historical event,Additive genetic variance,3,4.8370754774154685,4.753663725730649,4.391705933454426,5.353345010308607,5.18327923245462,4.8370754774154685
0.3599999999999999,Before historical event,Nonshared environmental variance,3,5.009170616988928,5.053592605826538,4.561934805554489,5.418647737911399,4.928515920612216,5.009170616988928
0.3599999999999999,Before historical event,Total phenotypic variance,3,9.846246094404396,9.81051668925049,9.807419349441853,9.915442833747761,10.111795153066836,9.846246094404396
0.3599999999999999,After historical event,Additive genetic variance,3,5.67990700817303,5.592907101727079,5.586758366533037,5.847005570292081,5.72840946797431,5.67990700817303
0.3599999999999999,After historical event,Nonshared environmental variance,3,4.461353543403132,4.5175380627081925,4.350443413035,4.524506832361961,4.459505620355877,4.461353543403132
0.3599999999999999,After historical event,Total phenotypic variance,3,10.141260551576162,10.117780711439238,10.104663206591427,10.197815760677278,10.187915088330186,10.141260551576162
0.3799999999999999,Before historical event,Additive genetic variance,3,4.8449156753770115,4.759675739489661,4.397064160328456,5.365221135929815,5.19365616439249,4.8449156753770115
0.3799999999999999,Before historical event,Nonshared environmental variance,3,5.005984219684098,5.051233761666266,4.555587865677414,5.417918463005939,4.924574684580337,5.005984219684098
0.3799999999999999,Before historical event,Total phenotypic variance,3,9.85089989506111,9.815196998185893,9.811123876007425,9.921023376458727,10.118230848972827,9.85089989506111
0.3799999999999999,After historical event,Additive genetic variance,3,5.688858942835164,5.605562519116364,5.594103104905112,5.854416740926197,5.739877751370895,5.688858942835164
0.3799999999999999,After historical event,Nonshared environmental variance,3,4.458299180450561,4.515429430471842,4.349849886584469,4.518187761798565,4.455939442520922,4.458299180450561
0.3799999999999999,After historical event,Total phenotypic variance,3,10.147158123285726,10.123895456247915,10.10967771070994,10.204411802843651,10.195817193891816,10.147158123285726
0.3999999999999999,Before historical event,Additive genetic variance,3,4.852769758859171,4.765695356712342,4.402428925161552,5.377123834381597,5.204053870961942,4.852769758859171
0.3999999999999999,Before historical event,Nonshared environmental variance,3,5.002801374060783,5.048876018533759,4.549249984823499,5.417189315496038,4.920636600276426,5.002801374060783
0.3999999999999999,Before historical event,Total phenotypic variance,3,9.855571132919955,9.819883865152931,9.814836999741443,9.926639443700436,10.124690471238367,9.855571132919955
0.3999999999999999,After historical event,Additive genetic variance,3,5.697826297132735,5.618246572702601,5.601457763790339,5.861837596240745,5.751368994286138,5.697826297132735
0.3999999999999999,After historical event,Nonshared environmental variance,3,4.455248317342473,4.511801719046578,4.349180463934882,4.513245779301575,4.452376116487363,4.455248317342473
0.3999999999999999,After historical event,Total phenotypic variance,3,10.153074614475209,10.13004829174918,10.114703543091913,10.211018060175629,10.2037451107735,10.153074614475209
0.41999999999999993,Before historical event,Additive genetic variance,3,4.860637754493665,4.771722587014882,4.407800235931785,5.389053165412511,5.214472393753817,4.860637754493665
0.41999999999999993,Before historical event,Nonshared environmental variance,3,4.9996220753779435,5.046519375915095,4.542921149951874,5.416460295347434,4.916701665180107,4.9996220753779435
0.41999999999999993,Before historical event,Total phenotypic variance,3,9.860259829871609,9.824577298034445,9.8185587296852,9.932291082119608,10.131174058933924,9.860259829871609
0.41999999999999993,After historical event,Additive genetic variance,3,5.706809099957284,5.630959327282687,5.608822357164323,5.869268149523651,5.762883242685026,5.706809099957284
0.41999999999999993,After historical event,Nonshared environmental variance,3,4.452200949367865,4.505279941790839,4.348366395747327,4.510918359428874,4.44881563997467,4.452200949367865
0.41999999999999993,After historical event,Total phenotypic variance,3,10.159010049325147,10.136239269073526,10.119740716593196,10.217634545270977,10.211698882659697,10.159010049325147
0.43999999999999995,Before historical event,Additive genetic variance,3,4.868519688966517,4.777757440025631,4.413178100626958,5.40100918890583,5.22491177444222,4.868519688966517
0.43999999999999995,Before historical event,Nonshared environmental variance,3,4.996446318901221,5.044163833296592,4.536601348040489,5.415731402525887,4.91276987677302,4.996446318901221
0.43999999999999995,Before historical event,Total phenotypic variance,3,9.864966007867737,9.829277304722877,9.822289074892256,9.93797833851635,10.13768165121524,9.864966007867737
0.43999999999999995,After historical event,Additive genetic variance,3,5.715807380258279,5.643700847800138,5.616196899023582,5.876708414082396,5.774420542624569,5.715807380258279
0.43999999999999995,After historical event,Nonshared environmental variance,3,4.4491570718223885,4.49876759171768,4.347552856665621,4.508592345068158,4.445258010704139,4.4491570718223885
0.43999999999999995,After historical event,Total phenotypic variance,3,10.164964452080667,10.142468439517817,10.12478924409174,10.224261270748016,10.21967855332871,10.164964452080667
0.45999999999999996,Before historical event,Additive genetic variance,3,4.876415589018183,4.783799925385117,4.41856252724462,5.412991964879852,5.235372054784687,4.876415589018183
0.45999999999999996,Before historical event,Nonshared environmental variance,3,4.993274099902928,5.041809390164807,4.5302905660860935,5.415002636997165,4.908841232538824,4.993274099902928
0.45999999999999996,Before historical event,Total phenotypic variance,3,9.869689688921111,9.833983893120303,9.826028044428444,9.943701259844465,10.144213287323511,9.869689688921111
0.45999999999999996,After historical event,Additive genetic variance,3,5.7248211670432445,5.6564711993454235,5.623581403385572,5.884158403244065,5.785980940253983,5.7248211670432445
0.45999999999999996,After historical event,Nonshared environmental variance,3,4.446116680008346,4.492264655200177,4.346739846001585,4.50626773510205,4.441703226398887,4.446116680008346
0.45999999999999996,After historical event,Total phenotypic variance,3,10.17093784705159,10.1487358545456,10.129849138487621,10.23089824924565,10.22768416665287,10.17093784705159
0.48,Before historical event,Additive genetic variance,3,4.884325481443661,4.789850052746062,4.4239535237920835,5.425001553488199,5.245853276622354,4.884325481443661
0.48,Before historical event,Nonshared environmental variance,3,4.990105413662041,5.0394560460065385,4.523988791104212,5.414273998727047,4.904915729963182,4.990105413662041
0.48,Before historical event,Total phenotypic variance,3,9.874430895105702,9.838697071138423,9.829775647371891,9.949459893211701,10.150769006585536,9.874430895105702
0.48,After historical event,Additive genetic variance,3,5.733850489377874,5.669270447156295,5.630975884288727,5.891618130355363,5.797564481814871,5.733850489377874
0.48,After historical event,Nonshared environmental variance,3,4.443079769234675,4.485771118631102,4.345927363068025,4.503944528414362,4.438151284783849,4.443079769234675
0.48,After historical event,Total phenotypic variance,3,10.176930258612549,10.155041565787396,10.134920412703087,10.237545493423386,10.23571576659872,10.176930258612549
0.5,Before historical event,Additive genetic variance,3,4.89224939309261,4.79590783177339,4.429351098286432,5.437038015020125,5.256355481880121,4.89224939309261
0.5,Before historical event,Nonshared environmental variance,3,4.986940255464187,5.037103800308821,4.5176960101291055,5.413545487681331,4.900993366533777,4.986940255464187
0.5,Before historical event,Total phenotypic variance,3,9.879189648556798,9.843416846698581,9.83353189281303,9.955254285880049,10.157348848413898,9.879189648556798
0.5,After historical event,Additive genetic variance,3,5.74289537638616,5.682098656618124,5.63838035579249,5.8990876087826605,5.8091712136414175,5.74289537638616
0.5,After historical event,Nonshared environmental variance,3,4.440046334816941,4.479286968422895,4.345115407178731,4.501622723890091,4.434602183585787,4.440046334816941
0.5,After historical event,Total phenotypic variance,3,10.182941711203101,10.161385625041019,10.14000307968258,10.244203015961391,10.243773397227205,10.182941711203101
0.52,Before historical event,Additive genetic variance,3,4.900187350869464,4.801973272144258,4.434755258754534,5.44910140990082,5.266878712566824,4.900187350869464
0.52,Before historical event,Nonshared environmental variance,3,4.98377862060164,5.034752652558932,4.511412210213759,5.412817103825823,4.897074139740293,4.98377862060164
0.52,Before historical event,Total phenotypic variance,3,9.883965971471104,9.848143227731786,9.83729678985462,9.961084485266008,10.163952852307117,9.883965971471104
0.52,After historical event,Additive genetic variance,3,5.751955857250515,5.694955893264232,5.6457948319773505,5.906566851912019,5.820801182160563,5.751955857250515
0.52,After historical event,Nonshared environmental variance,3,4.43701637207733,4.472812191007641,4.344303977648473,4.499302320415421,4.431055920533274,4.43701637207733
0.52,After historical event,Total phenotypic variance,3,10.188972229327845,10.167768084271874,10.145097152392772,10.250870829560494,10.251857102693837,10.188972229327845
0.54,Before historical event,Additive genetic variance,3,4.908139381733548,4.808046383548051,4.44016601323305,5.461191798691719,5.277423010775401,4.908139381733548
0.54,Before historical event,Nonshared environmental variance,3,4.980620504373304,5.032402602244388,4.5051373784298425,5.412088847126345,4.893158047074425,4.980620504373304
0.54,Before historical event,Total phenotypic variance,3,9.888759886106852,9.852876222178708,9.841070347611751,9.966950538940877,10.170581057849827,9.888759886106852
0.54,After historical event,Additive genetic variance,3,5.76103196121189,5.707842222776225,5.653219326944875,5.914055873149219,5.832454433892199,5.76103196121189
0.54,After historical event,Nonshared environmental variance,3,4.4339898763446355,4.466346772837031,4.34349307379301,4.496983316877724,4.4275124933567005,4.4339898763446355
0.54,After historical event,Total phenotypic variance,3,10.195021837556524,10.174188995613257,10.150202643822597,10.257548946942228,10.2599669272489,10.195021837556524
0.56,Before historical event,Additive genetic variance,3,4.9161055126992,4.814127175686415,4.445583369768451,5.473309242090817,5.2879884186830575,4.9161055126992
0.56,Before historical event,Nonshared environmental variance,3,4.977465902084709,5.030053648852942,4.498871501867693,5.411360717548728,4.889245086029875,4.977465902084709
0.56,Before historical event,Total phenotypic variance,3,9.89357141478391,9.857615837989696,9.844852575211876,9.972852494631026,10.177233504712932,9.89357141478391
0.56,After historical event,Additive genetic variance,3,5.770123717569903,5.720757710984338,5.660653854817739,5.921554685919798,5.844131015449347,5.770123717569903
0.56,After historical event,Nonshared environmental variance,3,4.430966842954249,4.459890700382347,4.342682694929072,4.494665712165544,4.423971899788275,4.430966842954249
0.56,After historical event,Total phenotypic variance,3,10.201090560524152,10.180648411366686,10.155319566983282,10.264237380848872,10.268102915237622,10.201090560524152
0.5800000000000001,Before historical event,Additive genetic variance,3,4.924085770835881,4.820215658273266,4.451007336417027,5.485453800932959,5.298574978551438,4.924085770835881
0.5800000000000001,Before historical event,Nonshared environmental variance,3,4.974314809047999,5.027705791872589,4.492614567636275,5.410632715058822,4.885335254102346,4.974314809047999
0.5800000000000001,Before historical event,Total phenotypic variance,3,9.89840057988388,9.862362083124797,9.8486434817948,9.978790400218182,10.183910232653783,9.89840057988388
0.5800000000000001,After historical event,Additive genetic variance,3,5.779231155682961,5.733702423867755,5.668098429739768,5.9290633036690785,5.855830973538349,5.779231155682961
0.5800000000000001,After historical event,Nonshared environmental variance,3,4.4279472672481575,4.453443960134421,4.341872840374376,4.492349505168615,4.420434137562014,4.4279472672481575
0.5800000000000001,After historical event,Total phenotypic variance,3,10.207178422931118,10.187146384002176,10.160447934908383,10.270936144043455,10.276265111100363,10.207178422931118
0.6000000000000001,Before historical event,Additive genetic variance,3,4.932080183268298,4.826311841034801,4.456437921244902,5.497625536190167,5.309182732726799,4.932080183268298
0.6000000000000001,Before historical event,Nonshared environmental variance,3,4.971167220581924,5.02535903079156,4.486366562863172,5.4099048396224845,4.881428548789547,4.971167220581924
0.6000000000000001,Before historical event,Total phenotypic variance,3,9.903247403850223,9.867114965553757,9.85244307651273,9.98476430373971,10.190611281516347,9.903247403850223
0.6000000000000001,After historical event,Additive genetic variance,3,5.788354304968382,5.746676427554961,5.675553065875967,5.936581739862206,5.8675543549590525,5.788354304968382
0.6000000000000001,After historical event,Nonshared environmental variance,3,4.424931144574923,4.447006538603617,4.341063509447609,4.4900346947778464,4.416899204413754,4.424931144574923
0.6000000000000001,After historical event,Total phenotypic variance,3,10.213285449543305,10.193682966158578,10.165587760653814,10.277645249309813,10.284453559372807,10.213285449543305
0.6200000000000001,Before historical event,Additive genetic variance,3,4.940088777176517,4.8324157337095235,4.461875132328038,5.50982450897194,5.31981172364017,4.940088777176517
0.6200000000000001,Before historical event,Nonshared environmental variance,3,4.968023132011831,5.023013365098331,4.480127474694546,5.40917709120559,4.877524967591186,4.968023132011831
0.6200000000000001,Before historical event,Total phenotypic variance,3,9.908111909188348,9.871874493256039,9.856251368530263,9.990774253388894,10.197336691231357,9.908111909188348
0.6200000000000001,After historical event,Additive genetic variance,3,5.797493194902519,5.759679788324071,5.683017777412556,5.944110007984165,5.879301206605,5.797493194902519
0.6200000000000001,After historical event,Nonshared environmental variance,3,4.421918470289681,4.440578422319793,4.340254701468438,4.487721279885327,4.413367098081136,4.421918470289681
0.6200000000000001,After historical event,Total phenotypic variance,3,10.2194116651922,10.200258210643863,10.170739057297883,10.284364709452603,10.292668304686135,10.2194116651922
0.6400000000000001,Before historical event,Additive genetic variance,3,4.948111579796084,4.838527346048247,4.46731897775226,5.522050780525571,5.3304619938075275,4.948111579796084
0.6400000000000001,Before historical event,Nonshared environmental variance,3,4.964882538669649,5.020668794281606,4.473897290295109,5.408449469774023,4.87362450800897,4.964882538669649
0.6400000000000001,Before historical event,Total phenotypic variance,3,9.912994118465733,9.876640674220832,9.860068367024402,9.99682029751523,10.204086501816498,9.912994118465733
0.6400000000000001,After historical event,Additive genetic variance,3,5.8066478550208895,5.772712572603175,5.690492578557001,5.951648121539835,5.891071575463612,5.8066478550208895
0.6400000000000001,After historical event,Nonshared environmental variance,3,4.418909239754127,4.434159597832281,4.339446415757503,4.48540925938432,4.40983781630361,4.418909239754127
0.6400000000000001,After historical event,Total phenotypic variance,3,10.225557094775017,10.206872170435457,10.175901837941323,10.291094537297337,10.300909391767222,10.225557094775017
0.6600000000000001,Before historical event,Additive genetic variance,3,4.956148618418141,4.844646687814123,4.472769465613253,5.5343044122364455,5.341133585829968,4.956148618418141
0.6600000000000001,Before historical event,Nonshared environmental variance,3,4.961745435893888,5.018325317830341,4.467675996848109,5.407721975293682,4.869727167546606,4.961745435893888
0.6600000000000001,Before historical event,Total phenotypic variance,3,9.917894054312029,9.881413516447065,9.863894081184593,10.002902484624686,10.210860753376574,9.917894054312029
0.6600000000000001,After historical event,Additive genetic variance,3,5.815818314918291,5.78577484697067,5.697977483538058,5.9591960940540005,5.902865508616381,5.815818314918291
0.6600000000000001,After historical event,Nonshared environmental variance,3,4.415903448336512,4.4277500517098565,4.338638651636417,4.4830986321692645,4.406311356822438,4.415903448336512
0.6600000000000001,After historical event,Total phenotypic variance,3,10.231721763254802,10.213524898680525,10.181076115707324,10.297834745690418,10.309176865438818,10.231721763254802
0.6800000000000002,Before historical event,Additive genetic variance,3,4.964199920389548,4.8507737687826475,4.478226604016589,5.546585465628374,5.351826542393873,4.964199920389548
0.6800000000000002,Before historical event,Nonshared environmental variance,3,4.958611819029623,5.015982935233717,4.4614635815552885,5.4069946077304785,4.865832943709795,4.958611819029623
0.6800000000000002,Before historical event,Total phenotypic variance,3,9.922811739419172,9.88619302794342,9.867728520212717,10.009020863380014,10.217659486103667,9.922811739419172
0.6800000000000002,After historical event,Additive genetic variance,3,5.825004604248932,5.798866678155606,5.705472506605791,5.966753939071399,5.914683053239056,5.825004604248932
0.6800000000000002,After historical event,Nonshared environmental variance,3,4.412901091411628,4.421349770540709,4.337831408427765,4.480789397135773,4.402787717380683,4.412901091411628
0.6800000000000002,After historical event,Total phenotypic variance,3,10.23790569566056,10.220216448696315,10.186261903741565,10.304585347499163,10.317470770619739,10.23790569566056
0.7000000000000002,Before historical event,Additive genetic variance,3,4.972265513112996,4.856908598741677,4.483690401077725,5.558894002363887,5.362540906271083,4.972265513112996
0.7000000000000002,Before historical event,Nonshared environmental variance,3,4.95548168342849,5.013641645981165,4.455260031636871,5.406267367050335,4.861941834006235,4.95548168342849
0.7000000000000002,Before historical event,Total phenotypic variance,3,9.927747196541485,9.890979216728335,9.871571693323117,10.015175482601034,10.224482740277317,9.927747196541485
0.7000000000000002,After historical event,Additive genetic variance,3,5.834206752726557,5.811988133038026,5.712977662031624,5.97432167015674,5.926524256601829,5.834206752726557
0.7000000000000002,After historical event,Nonshared environmental variance,3,4.409902164360802,4.4149587409324145,4.337024685455102,4.4784815531806315,4.399266895723219,4.409902164360802
0.7000000000000002,After historical event,Total phenotypic variance,3,10.244108917087358,10.22694687397044,10.191459215212257,10.311346355611843,10.32579115232505,10.244108917087358
0.7200000000000002,Before historical event,Additive genetic variance,3,4.980345424047129,4.863051187491454,4.489160864922028,5.571230084244552,5.373276720319069,4.980345424047129
0.7200000000000002,Before historical event,Nonshared environmental variance,3,4.95235502444867,5.011301449562347,4.4490653343315225,5.4055402532191925,4.858053835945615,4.95235502444867
0.7200000000000002,Before historical event,Total phenotypic variance,3,9.932700448495797,9.895772090830032,9.875423609742612,10.021366391264884,10.231330556264684,9.932700448495797
0.7200000000000002,After historical event,Additive genetic variance,3,5.84342479012457,5.8251392786493055,5.720492964108365,5.981899300894749,5.938389166069531,5.84342479012457
0.7200000000000002,After historical event,Nonshared environmental variance,3,4.406906662571881,4.4085769495119065,4.33621848204295,4.476175099201792,4.395748889596718,4.406906662571881
0.7200000000000002,After historical event,Total phenotypic variance,3,10.250331452696452,10.233716228161212,10.196668063310156,10.3181177829377,10.33413805566625,10.250331452696452
0.7400000000000002,Before historical event,Additive genetic variance,3,4.988439680706662,4.869201544844608,4.494638003684777,5.583593773211294,5.384034027481101,4.988439680706662
0.7400000000000002,Before historical event,Nonshared environmental variance,3,4.949231837454886,5.008962345467167,4.442879476896335,5.404813266202998,4.854168947039613,4.949231837454886
0.7400000000000002,Before historical event,Total phenotypic variance,3,9.93767151816155,9.900571658286513,9.879284278710513,10.027593638506366,10.238202974520714,9.93767151816155
0.7400000000000002,After historical event,Additive genetic variance,3,5.85265874627616,5.838320182172496,5.728018427150243,5.989486844890191,5.950277829101815,5.85265874627616
0.7400000000000002,After historical event,Nonshared environmental variance,3,4.403914581439234,4.4022043829254525,4.335412797516803,4.47387003409838,4.392233696749656,4.403914581439234
0.7400000000000002,After historical event,Total phenotypic variance,3,10.256573327715394,10.24052456509795,10.201888461248622,10.324899642406995,10.34251152585147,10.256573327715394
0.7600000000000002,Before historical event,Additive genetic variance,3,4.996548310662504,4.875359680626184,4.5001218255111795,5.595985131344701,5.394812870786421,4.996548310662504
0.7600000000000002,Before historical event,Nonshared environmental variance,3,4.946112117818389,5.006624333185764,4.436702446606793,5.404086405967718,4.850287164801906,4.946112117818389
0.7600000000000002,Before historical event,Total phenotypic variance,3,9.942660428480893,9.90537792714558,9.883153709478629,10.033857273618176,10.245100035588326,9.942660428480893
0.7600000000000002,After historical event,Additive genetic variance,3,5.861908651074428,5.851530910942667,5.735554065492943,5.997084315767908,5.962190293253349,5.861908651074428
0.7600000000000002,After historical event,Nonshared environmental variance,3,4.400925916363728,4.395841027838618,4.334607631203115,4.4715663567706825,4.388721314932311,4.400925916363728
0.7600000000000002,After historical event,Total phenotypic variance,3,10.262834567438155,10.247371938781285,10.207120422263625,10.331691946971024,10.35091160818566,10.262834567438155
0.7800000000000002,Before historical event,Additive genetic variance,3,5.004671341541875,4.8815256046736515,4.505612338556387,5.608404220865354,5.405613293350417,5.004671341541875
0.7800000000000002,Before historical event,Nonshared environmental variance,3,4.942995860916953,5.004287412208519,4.43053423075675,5.403359672479325,4.846408486748148,4.942995860916953
0.7800000000000002,Before historical event,Total phenotypic variance,3,9.947667202458828,9.910190905464844,9.887031911311304,10.040157346051238,10.252021780098564,9.947667202458828
0.7800000000000002,After historical event,Additive genetic variance,3,5.871174534472512,5.864771532447255,5.743099893493643,6.00469172717285,5.974126606174005,5.871174534472512
0.7800000000000002,After historical event,Nonshared environmental variance,3,4.397940662752731,4.389486870936249,4.333802982429309,4.469264066120162,4.3852117418967564,4.397940662752731
0.7800000000000002,After historical event,Total phenotypic variance,3,10.269115197225243,10.254258403383504,10.212363959613805,10.338494709602157,10.35933834807076,10.269115197225243
0.8000000000000003,Before historical event,Additive genetic variance,3,5.012808801028419,4.887699326836918,4.511109550985495,5.620851104134119,5.416435338374794,5.012808801028419
0.8000000000000003,Before historical event,Nonshared environmental variance,3,4.93988306213486,5.001951582026046,4.424374816658402,5.40263306570381,4.842532910395988,4.93988306213486
0.8000000000000003,Before historical event,Total phenotypic variance,3,9.95269186316328,9.915010601311744,9.890918893485404,10.046493905414959,10.258968248770781,9.95269186316328
0.8000000000000003,After historical event,Additive genetic variance,3,5.880456426483714,5.8780421143264,5.750655925531041,6.012309092770105,5.9860868156090525,5.880456426483714
0.8000000000000003,After historical event,Nonshared environmental variance,3,4.394958816020095,4.383141898922433,4.332998850523769,4.466963161049435,4.381704975396866,4.394958816020095
0.8000000000000003,After historical event,Total phenotypic variance,3,10.27541524250381,10.261184013248833,10.217619086580475,10.345307943293873,10.367791791005919,10.27541524250381
0.8200000000000003,Before historical event,Additive genetic variance,3,5.020960716862339,4.893880856978353,4.516613470973575,5.63332584365249,5.427279049147747,5.020960716862339
0.8200000000000003,Before historical event,Nonshared environmental variance,3,4.936773716862895,4.9996168421292015,4.418224191642255,5.401906585607175,4.838660433265057,4.936773716862895
0.8200000000000003,Before historical event,Total phenotypic variance,3,9.957734433725234,9.919837022763549,9.894814665290356,10.052867001477546,10.265939482412804,9.957734433725234
0.8200000000000003,After historical event,Additive genetic variance,3,5.889754357181627,5.891342724373297,5.758222176005402,6.019936426244934,5.998070969399343,5.889754357181627
0.8200000000000003,After historical event,Nonshared environmental variance,3,4.391980371586152,4.376806098520479,4.332195234815841,4.464663640462286,4.378201013188311,4.391980371586152
0.8200000000000003,After historical event,Total phenotypic variance,3,10.28173472876778,10.268148822893776,10.22288581646769,10.352131661060774,10.376271982587653,10.28173472876778
0.8399999999999999,Before historical event,Additive genetic variance,3,5.029127116840503,4.900070204972796,4.522124106705663,5.645828502062894,5.438144469044132,5.029127116840503
0.8399999999999999,Before historical event,Nonshared environmental variance,3,4.933667820498337,4.997283192009075,4.412082343057113,5.401180232155432,4.834791052876966,4.933667820498337
0.8399999999999999,Before historical event,Total phenotypic variance,3,9.96279493733884,9.92467017790737,9.898719236028144,10.059276684166283,10.272935521921099,9.96279493733884
0.8399999999999999,After historical event,Additive genetic variance,3,5.899068356700264,5.904673430534545,5.765798659338581,6.027573741302806,6.010079115481509,5.899068356700264
0.8399999999999999,After historical event,Nonshared environmental variance,3,4.389005324877701,4.370479456472888,4.331392134635833,4.46236550326366,4.374699853028552,4.389005324877701
0.8399999999999999,After historical event,Total phenotypic variance,3,10.288073681577965,10.275152887007433,10.228164162602242,10.35896587593864,10.384778968510062,10.288073681577965
0.8599999999999999,Before historical event,Additive genetic variance,3,5.037308028816574,4.90626738070758,4.527641466376793,5.658359142149002,5.449031641525645,5.037308028816574
0.8599999999999999,Before historical event,Nonshared environmental variance,3,4.930565368444945,4.994950631156999,4.4059492582700335,5.400454005314613,4.830924766755316,4.930565368444945
0.8599999999999999,Before historical event,Total phenotypic variance,3,9.96787339726152,9.929510074840186,9.90263261501336,10.065723003567815,10.27995640828096,9.96787339726152
0.8599999999999999,After historical event,Additive genetic variance,3,5.908398455234177,5.918034300910483,5.773385389974069,6.035221051669425,6.02211130188815,5.908398455234177
0.8599999999999999,After historical event,Nonshared environmental variance,3,4.386033671328,4.364161959541324,4.330589549315009,4.460068748359665,4.37120149267685,4.386033671328
0.8599999999999999,After historical event,Total phenotypic variance,3,10.294432126562176,10.282196260451807,10.233454138333734,10.365810600984434,10.393312794564999,10.294432126562176
0.8799999999999999,Before historical event,Additive genetic variance,3,5.045503480701128,4.912472394082535,4.533165558191996,5.670917826836063,5.459940610140989,5.045503480701128
0.8799999999999999,Before historical event,Nonshared environmental variance,3,4.927466356112957,4.992619159064537,4.399824924666316,5.399727905050756,4.827061572425681,4.927466356112957
0.8799999999999999,Before historical event,Total phenotypic variance,3,9.972969836814086,9.93435672166884,9.90655481157316,10.07220600992847,10.28700218256667,9.972969836814086
0.8799999999999999,After historical event,Additive genetic variance,3,5.917744683038595,5.93142540375555,5.7809823823770135,6.042878371090765,6.034167576748028,5.917744683038595
0.8799999999999999,After historical event,Nonshared environmental variance,3,4.383065406376756,4.3578535945065875,4.329787478185594,4.45777337465756,4.367705929894251,4.383065406376756
0.8799999999999999,After historical event,Total phenotypic variance,3,10.300810089415352,10.289278998262137,10.238755757034573,10.37266584927636,10.401873506642278,10.300810089415352
0.8999999999999999,Before historical event,Additive genetic variance,3,5.053713500461771,4.918685255010018,4.538696390366316,5.683504619191215,5.470871418526053,5.053713500461771
0.8999999999999999,Before historical event,Nonshared environmental variance,3,4.924370778919071,4.9902887752234975,4.393709329649465,5.399001931329914,4.823201467415616,4.924370778919071
0.8999999999999999,Before historical event,Total phenotypic variance,3,9.978084279380841,9.939210126510057,9.910485835047343,10.078725753654506,10.294072885941668,9.978084279380841
0.8999999999999999,After historical event,Additive genetic variance,3,5.927107070429547,5.944846807478625,5.788589651034271,6.050545713333107,6.046247988286259,5.927107070429547
0.8999999999999999,After historical event,Nonshared environmental variance,3,4.380100525470117,4.351554348168586,4.328985920580767,4.455479381065769,4.364213162443597,4.380100525470117
0.8999999999999999,After historical event,Total phenotypic variance,3,10.307207595899664,10.29640115564721,10.24406903210004,10.379531633913873,10.410461150729855,10.307207595899664
0.9199999999999999,Before historical event,Additive genetic variance,3,5.061938116123267,4.924905973414919,4.5442339711248225,5.696119582423808,5.481824110404086,5.061938116123267
0.9199999999999999,Before historical event,Nonshared environmental variance,3,4.92127863228644,4.987959479125918,4.387602460641172,5.398276084118153,4.819344449254656,4.92127863228644
0.9199999999999999,Before historical event,Total phenotypic variance,3,9.983216748409708,9.944070297490457,9.914425694788317,10.08528228531246,10.301168559658741,9.983216748409708
0.9199999999999999,After historical event,Additive genetic variance,3,5.936485647783988,5.958298580643384,5.796207210454428,6.05822309218306,6.058352584824505,5.936485647783988
0.9199999999999999,After historical event,Nonshared environmental variance,3,4.377139024060662,4.345264207346307,4.32818487583466,4.453186766493866,4.360723188089516,4.377139024060662
0.9199999999999999,After historical event,Total phenotypic variance,3,10.31362467184465,10.30356278798969,10.249393976948294,10.386407968017721,10.41907577291402,10.31362467184465
0.94,Before historical event,Additive genetic variance,3,5.070177355767659,4.931134559234682,4.549778308702625,5.708762779885724,5.49279872958587,5.070177355767659
0.94,Before historical event,Nonshared environmental variance,3,4.918189911644669,4.985631270264079,4.381504305081283,5.397550363381555,4.815490515474306,4.918189911644669
0.94,Before historical event,Total phenotypic variance,3,9.988367267412327,9.94893724274657,9.91837440016115,10.091875655629398,10.308289245060177,9.988367267412327
0.94,After historical event,Additive genetic variance,3,5.945880445539932,5.971780791968644,5.803835075167845,6.065910521447613,6.070481414781168,5.945880445539932
0.94,After historical event,Nonshared environmental variance,3,4.374180897607393,4.338983158877794,4.327384343282363,4.450895529852581,4.357236004598423,4.374180897607393
0.94,After historical event,Total phenotypic variance,3,10.320061343147325,10.31076395084644,10.254730605020427,10.393294864729976,10.42771741937959,10.320061343147325
0.96,Before historical event,Additive genetic variance,3,5.078431247534385,4.937371022419317,4.555329411344882,5.721434275071696,5.503795319969896,5.078431247534385
0.96,Before historical event,Nonshared environmental variance,3,4.915104612429792,4.983304148130495,4.375414850427778,5.396824769086208,4.8116396636080525,4.915104612429792
0.96,Before historical event,Total phenotypic variance,3,9.993535859964178,9.953810970424842,9.922331960543564,10.098505915493226,10.315434983577948,9.993535859964178
0.96,After historical event,Additive genetic variance,3,5.955291494196577,5.985293510328716,5.811473259726686,6.073608014954149,6.082634526671583,5.955291494196577
0.96,After historical event,Nonshared environmental variance,3,4.371226141575724,4.332711189620115,4.326584322259917,4.448605670053798,4.353751609738523,4.371226141575724
0.96,After historical event,Total phenotypic variance,3,10.3265176357723,10.31800469994883,10.260078929780486,10.400192337214067,10.436386136410107,10.3265176357723
0.98,Before historical event,Additive genetic variance,3,5.086699819620406,4.943615372931418,4.5608872873068105,5.7341341316196415,5.51481392554254,5.086699819620406
0.98,Before historical event,Nonshared environmental variance,3,4.912022730084277,4.980978112217921,4.369334084156736,5.396099301198221,4.807791891191348,4.912022730084277
