time,historical,component,n_replications,recovered_mean,recovered_median,recovered_lower,recovered_upper,population_variance,recovered_central
-0.2599999999999998,0,Nonshared environmental variance,50,3.9776941171777356,4.0012305912983415,3.5659492344506756,4.2975811534872745,4,3.9776941171777356
-0.2599999999999998,0,Total phenotypic variance,50,8.671390969395224,8.682815060048496,8.247311426071471,9.086844313634652,8.746321259864045,8.671390969395224
-0.23999999999999977,0,Additive genetic variance,50,3.769093846752728,3.8510995963318555,3.0032385628920286,4.277721037779921,3.768866756276016,3.769093846752728
-0.23999999999999977,0,Common environmental variance,50,0.9483796752721438,0.9334997655580037,0.617375687861096,1.3348669504568942,1,0.9483796752721438
-0.23999999999999977,0,Nonshared environmental variance,50,3.9773153286764225,4.001951429305651,3.567808817069588,4.297128891735046,4,3.9773153286764225
-0.23999999999999977,0,Total phenotypic variance,50,8.694788850701295,8.703609129805074,8.267346195815177,9.108937768352895,8.768866756276015,8.694788850701295
-0.21999999999999975,0,Additive genetic variance,50,3.79146212042519,3.8748684539492015,3.0245444521612606,4.304655818948242,3.7909413331583095,3.79146212042519
-0.21999999999999975,0,Common environmental variance,50,0.9493296772264465,0.9337038902159185,0.6204673480527678,1.3363540097586755,1,0.9493296772264465
-0.21999999999999975,0,Nonshared environmental variance,50,3.976939241066377,4.002645622618372,3.569649554509109,4.2967078721018535,4,3.976939241066377
-0.21999999999999975,0,Total phenotypic variance,50,8.717731038718012,8.727616140138942,8.285746451575434,9.130464080498571,8.79094133315831,8.717731038718012
-0.19999999999999973,0,Additive genetic variance,50,3.813363022421151,3.895885525802337,3.0454823534215483,4.331073457656666,3.8125351483100185,3.813363022421151
-0.19999999999999973,0,Common environmental variance,50,0.9502786223095326,0.9338945485188079,0.6235602607842345,1.3378365567210493,1,0.9502786223095326
-0.19999999999999973,0,Nonshared environmental variance,50,3.9765658379244675,4.0033131282970444,3.5714906136468407,4.296318089151312,4,3.9765658379244675
-0.19999999999999973,0,Total phenotypic variance,50,8.740207482655151,8.7507162090162,8.303776182680455,9.151413611569133,8.812535148310019,8.740207482655151
-0.18000000000000016,0,Additive genetic variance,50,3.834786784263563,3.91643919748514,3.0660424857654855,4.35696242089664,3.8336385340877466,3.834786784263563
-0.18000000000000016,0,Common environmental variance,50,0.9512264099125595,0.9340717052966818,0.626654315954011,1.3393145624581129,1,0.9512264099125595
-0.18000000000000016,0,Nonshared environmental variance,50,3.9761951031791956,4.003953904852672,3.5733319980550178,4.295959538514651,4,3.9761951031791956
-0.18000000000000016,0,Total phenotypic variance,50,8.762208297355318,8.768533544790504,8.321428895887696,9.171776946497564,8.833638534087747,8.762208297355318
-0.16000000000000014,0,Additive genetic variance,50,3.8557238094127295,3.936520915230158,3.0862151968910774,4.382311363484998,3.8542420046040085,3.8557238094127295
-0.16000000000000014,0,Common environmental variance,50,0.9521729401236669,0.9342353263316558,0.6297494032697597,1.3407879987879618,1,0.9521729401236669
-0.16000000000000014,0,Nonshared environmental variance,50,3.97582702111052,4.004567912249836,3.5751737113507978,4.295632216890375,4,3.97582702111052
-0.16000000000000014,0,Total phenotypic variance,50,8.783723770646917,8.78587439272223,8.338698208245031,9.19162540379152,8.854242004604009,8.783723770646917
-0.14000000000000012,0,Additive genetic variance,50,3.876164680497976,3.9561222899748665,3.105990970700087,4.4071091364726,3.8743362628202704,3.876164680497976
-0.14000000000000012,0,Common environmental variance,50,0.9531181137541215,0.9343853783628311,0.632845412257093,1.3422568382364493,1,0.9531181137541215
-0.14000000000000012,0,Nonshared environmental variance,50,3.975461576349686,4.005155111909703,3.5770157571963037,4.295336122043986,4,3.975461576349686
-0.14000000000000012,0,Total phenotypic variance,50,8.804744370601783,8.80273245154001,8.355577851027057,9.212252934488141,8.87433626282027,8.804744370601783
